time,BNP.USDDKK - USD/DKK_x,closeAsk,closeBid,volume
2014-10-08T05:00:00.000000Z,5.893414999999999,5.89366,5.89317,
2014-10-08T06:00:00.000000Z,5.890605,5.89087,5.89034,
2014-10-08T07:00:00.000000Z,5.8833400000000005,5.88353,5.88315,
2014-10-08T08:00:00.000000Z,5.87782,5.87807,5.8775699999999995,
2014-10-08T09:00:00.000000Z,5.881565,5.8817900000000005,5.88134,
2014-10-08T10:00:00.000000Z,5.879355,5.87959,5.8791199999999995,
2014-10-08T11:00:00.000000Z,5.885204999999999,5.88545,5.8849599999999995,
2014-10-08T12:00:00.000000Z,5.8762050000000015,5.8764199999999995,5.87599,
2014-10-08T13:00:00.000000Z,5.87475,5.87498,5.8745199999999995,
2014-10-08T14:00:00.000000Z,5.8672450000000005,5.8675,5.86699,
2014-10-08T15:00:00.000000Z,5.868865,5.86914,5.86859,
2014-10-08T16:00:00.000000Z,5.87144,5.87167,5.87121,
2014-10-08T17:00:00.000000Z,5.880955,5.8814400000000004,5.88047,
2014-10-08T18:00:00.000000Z,5.84586,5.84622,5.8455,
2014-10-08T19:00:00.000000Z,5.841375,5.8417,5.84105,
2014-10-08T20:00:00.000000Z,5.844474999999999,5.844869999999999,5.84408,
2014-10-08T21:00:00.000000Z,5.84633,5.84684,5.84582,
2014-10-08T22:00:00.000000Z,5.846775,5.84716,5.84639,
2014-10-08T23:00:00.000000Z,5.84155,5.84187,5.84123,
2014-10-09T00:00:00.000000Z,5.844055,5.84448,5.84363,
2014-10-09T01:00:00.000000Z,5.844545,5.8448400000000005,5.84425,
2014-10-09T02:00:00.000000Z,5.846819999999999,5.847119999999999,5.84652,
2014-10-09T03:00:00.000000Z,5.8404950000000015,5.84083,5.84016,
2014-10-09T04:00:00.000000Z,5.837630000000001,5.8379400000000015,5.83732,
2014-10-09T05:00:00.000000Z,5.84239,5.8427,5.84208,
2014-10-09T06:00:00.000000Z,5.832575,5.8327800000000005,5.83237,
2014-10-09T07:00:00.000000Z,5.821865,5.8221,5.82163,
2014-10-09T08:00:00.000000Z,5.83336,5.83357,5.83315,
2014-10-09T09:00:00.000000Z,5.8330800000000025,5.8333,5.83286,
2014-10-09T10:00:00.000000Z,5.832905,5.83317,5.8326400000000005,
2014-10-09T11:00:00.000000Z,5.82942,5.82961,5.82923,
2014-10-09T12:00:00.000000Z,5.84607,5.8463,5.84584,
2014-10-09T13:00:00.000000Z,5.8495500000000025,5.84987,5.84923,
2014-10-09T14:00:00.000000Z,5.8551400000000005,5.85542,5.8548599999999995,
2014-10-09T15:00:00.000000Z,5.869035,5.8693800000000005,5.86869,
2014-10-09T16:00:00.000000Z,5.867235,5.86759,5.86688,
2014-10-09T17:00:00.000000Z,5.868665,5.86895,5.86838,
2014-10-09T18:00:00.000000Z,5.86641,5.86684,5.86598,
2014-10-09T19:00:00.000000Z,5.867355,5.86771,5.867000000000001,
2014-10-09T20:00:00.000000Z,5.86496,5.86565,5.864269999999999,
2014-10-09T21:00:00.000000Z,5.8654150000000005,5.86584,5.86499,
2014-10-09T22:00:00.000000Z,5.867935,5.86836,5.86751,
2014-10-09T23:00:00.000000Z,5.866035,5.86632,5.86575,
2014-10-10T00:00:00.000000Z,5.860880000000001,5.8611900000000015,5.86057,
2014-10-10T01:00:00.000000Z,5.857665,5.85801,5.85732,
2014-10-10T02:00:00.000000Z,5.86227,5.86257,5.8619699999999995,
2014-10-10T03:00:00.000000Z,5.8613800000000005,5.86166,5.8611,
2014-10-10T04:00:00.000000Z,5.860735,5.86099,5.86048,
2014-10-10T05:00:00.000000Z,5.857985,5.85827,5.8577,
2014-10-10T06:00:00.000000Z,5.867635,5.86785,5.86742,
2014-10-10T07:00:00.000000Z,5.876385,5.87666,5.87611,
2014-10-10T08:00:00.000000Z,5.874555,5.87476,5.87435,
2014-10-10T09:00:00.000000Z,5.875505,5.8756900000000005,5.875319999999999,
2014-10-10T10:00:00.000000Z,5.875635000000001,5.8758300000000006,5.87544,
2014-10-10T11:00:00.000000Z,5.884710000000001,5.8849300000000015,5.88449,
2014-10-10T12:00:00.000000Z,5.892615,5.89288,5.89235,
2014-10-10T13:00:00.000000Z,5.8912900000000015,5.89153,5.89105,
2014-10-10T14:00:00.000000Z,5.895344999999999,5.8955699999999975,5.8951199999999995,
2014-10-10T15:00:00.000000Z,5.89109,5.89133,5.89085,
2014-10-10T16:00:00.000000Z,5.889650000000001,5.8898800000000024,5.889419999999999,
2014-10-10T17:00:00.000000Z,5.895555,5.89584,5.89527,
2014-10-10T18:00:00.000000Z,5.9009750000000025,5.90132,5.9006300000000005,
2014-10-10T19:00:00.000000Z,5.9013550000000015,5.9016800000000025,5.90103,
2014-10-10T20:00:00.000000Z,5.89422,5.8954699999999995,5.89297,
2014-10-12T21:00:00.000000Z,5.8937399999999975,5.89461,5.892869999999999,
2014-10-12T22:00:00.000000Z,5.885845,5.88627,5.88542,
2014-10-12T23:00:00.000000Z,5.8887550000000015,5.88909,5.88842,
2014-10-13T00:00:00.000000Z,5.885795,5.88624,5.88535,
2014-10-13T01:00:00.000000Z,5.86641,5.86719,5.86563,
2014-10-13T02:00:00.000000Z,5.864000000000001,5.8643800000000015,5.86362,
2014-10-13T03:00:00.000000Z,5.864255,5.8646,5.86391,
2014-10-13T04:00:00.000000Z,5.868525,5.868869999999999,5.8681800000000015,
2014-10-13T05:00:00.000000Z,5.8711350000000015,5.87148,5.87079,
