time,BNP.USDSAR - USD/SAR_x,closeAsk,closeBid,volume
2014-07-17T09:00:00.000000Z,3.7504150000000007,3.7506800000000013,3.75015,
2014-07-17T10:00:00.000000Z,3.7504150000000007,3.7506800000000013,3.75015,
2014-07-17T11:00:00.000000Z,3.7504150000000007,3.7506800000000013,3.75015,
2014-07-17T12:00:00.000000Z,3.750425,3.75065,3.7502,
2014-07-17T13:00:00.000000Z,3.750425,3.75065,3.7502,
2014-07-17T14:00:00.000000Z,3.750425,3.75065,3.7502,
2014-07-17T15:00:00.000000Z,3.750425,3.75065,3.7502,
2014-07-17T16:00:00.000000Z,3.750435,3.75092,3.74995,
2014-07-17T17:00:00.000000Z,3.750435,3.75092,3.74995,
2014-07-17T18:00:00.000000Z,3.750435,3.75092,3.74995,
2014-07-17T19:00:00.000000Z,3.750425,3.75095,3.7499,
2014-07-17T20:00:00.000000Z,3.750435,3.75092,3.74995,
2014-07-17T21:00:00.000000Z,3.750425,3.7509,3.74995,
2014-07-17T22:00:00.000000Z,3.75044,3.7509300000000003,3.74995,
2014-07-17T23:00:00.000000Z,3.750435,3.75092,3.74995,
2014-07-18T00:00:00.000000Z,3.750435,3.75092,3.74995,
2014-07-18T02:00:00.000000Z,3.750435,3.75092,3.74995,
2014-07-18T03:00:00.000000Z,3.7504300000000006,3.7554300000000014,3.7454300000000003,
2014-07-18T04:00:00.000000Z,3.750425,3.75065,3.7502,
2014-07-18T05:00:00.000000Z,3.750425,3.75065,3.7502,
2014-07-18T06:00:00.000000Z,3.750390000000001,3.7506800000000013,3.7501,
2014-07-18T07:00:00.000000Z,3.750390000000001,3.7506800000000013,3.7501,
2014-07-18T08:00:00.000000Z,3.7504150000000007,3.7506800000000013,3.75015,
2014-07-18T09:00:00.000000Z,3.7504150000000007,3.7506800000000013,3.75015,
2014-07-18T10:00:00.000000Z,3.7504150000000007,3.7506800000000013,3.75015,
2014-07-18T11:00:00.000000Z,3.7504150000000007,3.7506800000000013,3.75015,
2014-07-18T12:00:00.000000Z,3.7504150000000007,3.7506800000000013,3.75015,
2014-07-18T13:00:00.000000Z,3.750425,3.75065,3.7502,
2014-07-18T14:00:00.000000Z,3.750425,3.75065,3.7502,
2014-07-18T15:00:00.000000Z,3.750425,3.75065,3.7502,
2014-07-18T16:00:00.000000Z,3.750435,3.75092,3.74995,
2014-07-18T17:00:00.000000Z,3.750435,3.75092,3.74995,
2014-07-18T19:00:00.000000Z,3.750425,3.75105,3.7498,
2014-07-18T20:00:00.000000Z,3.750425,3.75105,3.7498,
2014-07-20T21:00:00.000000Z,3.75045,3.75545,3.74545,
2014-07-20T22:00:00.000000Z,3.75045,3.75125,3.74965,
