time,BNP.EURNOK - EUR/NOK_x,closeAsk,closeBid,volume
2014-10-08T05:00:00.000000Z,8.184685,8.18695,8.18242,
2014-10-08T06:00:00.000000Z,8.185935,8.18765,8.18422,
2014-10-08T07:00:00.000000Z,8.189820000000001,8.1917,8.18794,
2014-10-08T08:00:00.000000Z,8.200655000000001,8.20172,8.199589999999999,
2014-10-08T09:00:00.000000Z,8.198744999999999,8.1999,8.19759,
2014-10-08T10:00:00.000000Z,8.195245,8.19632,8.19417,
2014-10-08T11:00:00.000000Z,8.191225,8.192260000000001,8.19019,
2014-10-08T12:00:00.000000Z,8.200194999999999,8.201039999999999,8.19935,
2014-10-08T13:00:00.000000Z,8.196280000000002,8.19738,8.19518,
2014-10-08T14:00:00.000000Z,8.20486,8.2058,8.20392,
2014-10-08T15:00:00.000000Z,8.216809999999999,8.21802,8.2156,
2014-10-08T16:00:00.000000Z,8.209499999999998,8.2107,8.2083,
2014-10-08T17:00:00.000000Z,8.21143,8.21293,8.20993,
2014-10-08T18:00:00.000000Z,8.195435,8.19692,8.19395,
2014-10-08T19:00:00.000000Z,8.198705,8.2005,8.19691,
2014-10-08T20:00:00.000000Z,8.20429,8.209480000000001,8.1991,
2014-10-08T21:00:00.000000Z,8.20138,8.20738,8.19538,
2014-10-08T22:00:00.000000Z,8.201229999999999,8.20626,8.1962,
2014-10-08T23:00:00.000000Z,8.20466,8.20922,8.2001,
2014-10-09T00:00:00.000000Z,8.196819999999999,8.19965,8.19399,
2014-10-09T01:00:00.000000Z,8.197569999999999,8.1998,8.19534,
2014-10-09T02:00:00.000000Z,8.196565,8.1994,8.19373,
2014-10-09T03:00:00.000000Z,8.1954,8.1978,8.193,
2014-10-09T04:00:00.000000Z,8.19539,8.1988,8.191980000000001,
2014-10-09T05:00:00.000000Z,8.196305,8.1989,8.193710000000001,
2014-10-09T06:00:00.000000Z,8.194405,8.19571,8.1931,
2014-10-09T07:00:00.000000Z,8.199,8.20092,8.19708,
2014-10-09T08:00:00.000000Z,8.191139999999999,8.19225,8.19003,
