time,BNP.AUDJPY - AUD/JPY_x,closeAsk,closeBid,volume
2014-10-16T17:00:00.000000Z,93.03125,93.0625,93.0,8800.0
2014-10-16T18:00:00.000000Z,93.0625,93.0625,93.0625,6800.0
2014-10-16T19:00:00.000000Z,93.15625,93.1875,93.125,5492.0
2014-10-16T20:00:00.000000Z,93.09375,93.125,93.0625,2604.0
2014-10-16T21:00:00.000000Z,93.0,93.0,93.0,1628.0
2014-10-16T22:00:00.000000Z,93.125,93.125,93.125,4912.0
2014-10-16T23:00:00.000000Z,93.34375,93.375,93.3125,3620.0
2014-10-17T00:00:00.000000Z,93.28125,93.3125,93.25,5224.0
2014-10-17T01:00:00.000000Z,93.4375,93.4375,93.4375,4432.0
2014-10-17T02:00:00.000000Z,93.21875,93.25,93.1875,4812.0
2014-10-17T03:00:00.000000Z,92.84375,92.875,92.8125,4896.0
2014-10-17T04:00:00.000000Z,92.9375,92.9375,92.9375,4228.0
2014-10-17T05:00:00.000000Z,92.875,92.875,92.875,4676.0
2014-10-17T06:00:00.000000Z,92.9375,92.9375,92.9375,5896.0
2014-10-17T07:00:00.000000Z,93.375,93.375,93.375,8720.0
2014-10-17T08:00:00.000000Z,93.625,93.625,93.625,7936.0
2014-10-17T09:00:00.000000Z,93.4375,93.4375,93.4375,5916.0
2014-10-17T10:00:00.000000Z,93.5625,93.5625,93.5625,4688.0
2014-10-17T11:00:00.000000Z,93.5,93.5,93.5,4232.0
2014-10-17T12:00:00.000000Z,93.46875,93.5,93.4375,10032.0
2014-10-17T13:00:00.000000Z,93.34375,93.375,93.3125,9104.0
2014-10-17T14:00:00.000000Z,93.375,93.375,93.375,9856.0
2014-10-17T15:00:00.000000Z,93.5,93.5,93.5,6416.0
2014-10-17T16:00:00.000000Z,93.53125,93.5625,93.5,5380.0
2014-10-17T17:00:00.000000Z,93.5625,93.5625,93.5625,3762.0
2014-10-17T18:00:00.000000Z,93.46875,93.5,93.4375,3580.0
2014-10-17T19:00:00.000000Z,93.6875,93.6875,93.6875,3824.0
2014-10-17T20:00:00.000000Z,93.5,93.5625,93.4375,3238.0
2014-10-19T21:00:00.000000Z,93.84375,93.875,93.8125,1785.0
2014-10-19T22:00:00.000000Z,93.75,93.75,93.75,3640.0
2014-10-19T23:00:00.000000Z,93.8125,93.8125,93.8125,3112.0
2014-10-20T00:00:00.000000Z,93.9375,93.9375,93.9375,5380.0
2014-10-20T01:00:00.000000Z,94.125,94.125,94.125,4268.0
2014-10-20T02:00:00.000000Z,94.15625,94.1875,94.125,3828.0
2014-10-20T03:00:00.000000Z,94.21875,94.25,94.1875,4034.0
2014-10-20T04:00:00.000000Z,94.1875,94.1875,94.1875,2066.0
2014-10-20T05:00:00.000000Z,94.09375,94.125,94.0625,2652.0
2014-10-20T06:00:00.000000Z,93.9375,93.9375,93.9375,3880.0
2014-10-20T07:00:00.000000Z,93.8125,93.8125,93.8125,6040.0
2014-10-20T08:00:00.000000Z,93.75,93.75,93.75,5468.0
2014-10-20T09:00:00.000000Z,93.9375,93.9375,93.9375,4016.0
2014-10-20T10:00:00.000000Z,93.75,93.75,93.75,3788.0
2014-10-20T11:00:00.000000Z,93.625,93.625,93.625,4540.0
2014-10-20T12:00:00.000000Z,93.84375,93.875,93.8125,4484.0
2014-10-20T13:00:00.000000Z,93.875,93.875,93.875,6944.0
2014-10-20T14:00:00.000000Z,93.875,93.875,93.875,7016.0
2014-10-20T15:00:00.000000Z,93.875,93.875,93.875,4424.0
2014-10-20T16:00:00.000000Z,93.875,93.875,93.875,2984.0
2014-10-20T17:00:00.000000Z,93.90625,93.9375,93.875,2474.0
2014-10-20T18:00:00.000000Z,93.9375,93.9375,93.9375,1885.0
2014-10-20T19:00:00.000000Z,94.0,94.0,94.0,2424.0
2014-10-20T20:00:00.000000Z,93.96875,94.0,93.9375,2348.0
2014-10-20T21:00:00.000000Z,93.90625,93.9375,93.875,2052.0
2014-10-20T22:00:00.000000Z,93.96875,94.0,93.9375,1793.0
2014-10-20T23:00:00.000000Z,93.8125,93.8125,93.8125,2270.0
2014-10-21T00:00:00.000000Z,93.8125,93.8125,93.8125,5620.0
2014-10-21T01:00:00.000000Z,93.78125,93.875,93.6875,4352.0
2014-10-21T02:00:00.000000Z,93.96875,94.0,93.9375,7740.0
2014-10-21T03:00:00.000000Z,93.90625,93.9375,93.875,4908.0
2014-10-21T04:00:00.000000Z,93.78125,93.8125,93.75,7224.0
2014-10-21T05:00:00.000000Z,93.8125,93.8125,93.8125,4504.0
2014-10-21T06:00:00.000000Z,93.625,93.625,93.625,6300.0
2014-10-21T07:00:00.000000Z,93.875,93.875,93.875,6636.0
2014-10-21T08:00:00.000000Z,93.8125,93.8125,93.8125,5028.0
2014-10-21T09:00:00.000000Z,94.125,94.125,94.125,6936.0
2014-10-21T10:00:00.000000Z,94.0625,94.0625,94.0625,5864.0
2014-10-21T11:00:00.000000Z,94.125,94.125,94.125,5488.0
2014-10-21T12:00:00.000000Z,94.125,94.125,94.125,7112.0
2014-10-21T13:00:00.000000Z,94.0625,94.0625,94.0625,6332.0
2014-10-21T14:00:00.000000Z,94.0,94.0,94.0,8048.0
2014-10-21T15:00:00.000000Z,93.875,93.875,93.875,6188.0
2014-10-21T16:00:00.000000Z,93.78125,93.8125,93.75,3688.0
2014-10-21T17:00:00.000000Z,93.8125,93.8125,93.8125,2712.0
2014-10-21T18:00:00.000000Z,93.8125,93.8125,93.8125,2686.0
2014-10-21T19:00:00.000000Z,93.84375,93.875,93.8125,2604.0
2014-10-21T20:00:00.000000Z,93.9375,93.9375,93.9375,2096.0
2014-10-21T21:00:00.000000Z,94.0,94.0,94.0,2210.0
2014-10-21T22:00:00.000000Z,93.78125,93.8125,93.75,2356.0
2014-10-21T23:00:00.000000Z,93.84375,93.875,93.8125,2274.0
2014-10-22T00:00:00.000000Z,93.9375,93.9375,93.9375,6276.0
2014-10-22T01:00:00.000000Z,93.875,93.875,93.875,3916.0
2014-10-22T02:00:00.000000Z,93.96875,94.0,93.9375,2620.0
2014-10-22T03:00:00.000000Z,94.0,94.0,94.0,2031.0
2014-10-22T04:00:00.000000Z,94.03125,94.0625,94.0,2824.0
2014-10-22T05:00:00.000000Z,93.9375,93.9375,93.9375,3896.0
2014-10-22T06:00:00.000000Z,93.9375,93.9375,93.9375,3900.0
2014-10-22T07:00:00.000000Z,93.90625,93.9375,93.875,5052.0
2014-10-22T08:00:00.000000Z,93.90625,93.9375,93.875,5872.0
2014-10-22T09:00:00.000000Z,93.96875,94.0,93.9375,3112.0
2014-10-22T10:00:00.000000Z,94.03125,94.0625,94.0,2488.0
2014-10-22T11:00:00.000000Z,94.0625,94.0625,94.0625,3342.0
2014-10-22T12:00:00.000000Z,94.125,94.125,94.125,8440.0
2014-10-22T13:00:00.000000Z,94.21875,94.25,94.1875,6872.0
2014-10-22T14:00:00.000000Z,94.375,94.375,94.375,7952.0
2014-10-22T15:00:00.000000Z,94.375,94.375,94.375,6132.0
2014-10-22T16:00:00.000000Z,94.25,94.25,94.25,4120.0
2014-10-22T17:00:00.000000Z,94.15625,94.1875,94.125,3264.0
2014-10-22T18:00:00.000000Z,94.125,94.125,94.125,2972.0
2014-10-22T19:00:00.000000Z,94.0,94.0,94.0,3308.0
2014-10-22T20:00:00.000000Z,94.03125,94.0625,94.0,2482.0
2014-10-22T21:00:00.000000Z,93.9375,93.9375,93.9375,3692.0
2014-10-22T22:00:00.000000Z,93.96875,94.0,93.9375,2670.0
2014-10-22T23:00:00.000000Z,93.9375,93.9375,93.9375,1915.0
2014-10-23T00:00:00.000000Z,93.8125,93.8125,93.8125,4880.0
2014-10-23T01:00:00.000000Z,93.90625,93.9375,93.875,5320.0
2014-10-23T02:00:00.000000Z,94.0,94.0,94.0,3968.0
2014-10-23T03:00:00.000000Z,93.96875,94.0,93.9375,2562.0
2014-10-23T04:00:00.000000Z,94.0,94.0,94.0,2512.0
2014-10-23T05:00:00.000000Z,93.9375,93.9375,93.9375,2392.0
2014-10-23T06:00:00.000000Z,94.09375,94.125,94.0625,3348.0
2014-10-23T07:00:00.000000Z,94.25,94.25,94.25,7652.0
2014-10-23T08:00:00.000000Z,94.4375,94.4375,94.4375,7592.0
2014-10-23T09:00:00.000000Z,94.46875,94.5,94.4375,3928.0
2014-10-23T10:00:00.000000Z,94.375,94.375,94.375,3304.0
2014-10-23T11:00:00.000000Z,94.6875,94.6875,94.6875,4884.0
2014-10-23T12:00:00.000000Z,94.75,94.75,94.75,6736.0
2014-10-23T13:00:00.000000Z,94.71875,94.75,94.6875,6404.0
2014-10-23T14:00:00.000000Z,94.75,94.75,94.75,7792.0
2014-10-23T15:00:00.000000Z,94.875,94.875,94.875,4860.0
2014-10-23T16:00:00.000000Z,94.8125,94.8125,94.8125,4560.0
2014-10-23T17:00:00.000000Z,94.8125,94.8125,94.8125,2884.0
2014-10-23T18:00:00.000000Z,94.75,94.75,94.75,2936.0
2014-10-23T19:00:00.000000Z,94.6875,94.6875,94.6875,5560.0
2014-10-23T20:00:00.000000Z,94.84375,94.875,94.8125,2320.0
2014-10-23T21:00:00.000000Z,94.875,94.875,94.875,3048.0
2014-10-23T22:00:00.000000Z,94.78125,94.8125,94.75,2234.0
2014-10-23T23:00:00.000000Z,94.6875,94.6875,94.6875,1426.0
2014-10-24T00:00:00.000000Z,94.28125,94.3125,94.25,8400.0
2014-10-24T01:00:00.000000Z,94.46875,94.5,94.4375,5424.0
2014-10-24T02:00:00.000000Z,94.40625,94.4375,94.375,2896.0
2014-10-24T03:00:00.000000Z,94.5625,94.5625,94.5625,2654.0
2014-10-24T04:00:00.000000Z,94.5625,94.5625,94.5625,2652.0
2014-10-24T05:00:00.000000Z,94.625,94.625,94.625,2904.0
2014-10-24T06:00:00.000000Z,94.625,94.625,94.625,2864.0
2014-10-24T07:00:00.000000Z,94.875,94.875,94.875,5588.0
2014-10-24T08:00:00.000000Z,94.90625,94.9375,94.875,4828.0
2014-10-24T09:00:00.000000Z,94.9375,94.9375,94.9375,2848.0
2014-10-24T10:00:00.000000Z,94.9375,94.9375,94.9375,2324.0
2014-10-24T11:00:00.000000Z,94.875,94.875,94.875,3192.0
2014-10-24T12:00:00.000000Z,95.15625,95.1875,95.125,7036.0
2014-10-24T13:00:00.000000Z,95.21875,95.25,95.1875,7056.0
2014-10-24T14:00:00.000000Z,95.1875,95.1875,95.1875,8840.0
2014-10-24T15:00:00.000000Z,95.21875,95.25,95.1875,4240.0
2014-10-24T16:00:00.000000Z,95.09375,95.125,95.0625,3126.0
2014-10-24T17:00:00.000000Z,95.15625,95.1875,95.125,2318.0
2014-10-24T18:00:00.000000Z,95.0625,95.0625,95.0625,1742.0
2014-10-24T19:00:00.000000Z,95.125,95.125,95.125,1686.0
2014-10-24T20:00:00.000000Z,95.15625,95.25,95.0625,1863.0
2014-10-26T21:00:00.000000Z,95.28125,95.3125,95.25,1514.0
2014-10-26T22:00:00.000000Z,95.21875,95.25,95.1875,1678.0
2014-10-26T23:00:00.000000Z,95.25,95.25,95.25,1685.0
2014-10-27T00:00:00.000000Z,95.1875,95.1875,95.1875,3212.0
2014-10-27T01:00:00.000000Z,95.15625,95.1875,95.125,4256.0
2014-10-27T02:00:00.000000Z,95.1875,95.1875,95.1875,3122.0
2014-10-27T03:00:00.000000Z,95.1875,95.1875,95.1875,1799.0
2014-10-27T04:00:00.000000Z,95.1875,95.1875,95.1875,1698.0
2014-10-27T05:00:00.000000Z,95.125,95.125,95.125,1699.0
2014-10-27T06:00:00.000000Z,95.03125,95.0625,95.0,2188.0
2014-10-27T07:00:00.000000Z,95.0,95.0,95.0,3076.0
2014-10-27T08:00:00.000000Z,94.9375,94.9375,94.9375,4812.0
2014-10-27T09:00:00.000000Z,95.0,95.0,95.0,5776.0
2014-10-27T10:00:00.000000Z,94.875,94.875,94.875,3980.0
2014-10-27T11:00:00.000000Z,94.9375,94.9375,94.9375,3888.0
2014-10-27T12:00:00.000000Z,94.84375,94.875,94.8125,3940.0
2014-10-27T13:00:00.000000Z,94.8125,94.8125,94.8125,4272.0
2014-10-27T14:00:00.000000Z,94.9375,94.9375,94.9375,6900.0
2014-10-27T15:00:00.000000Z,94.78125,94.8125,94.75,4520.0
2014-10-27T16:00:00.000000Z,94.84375,94.875,94.8125,4120.0
2014-10-27T17:00:00.000000Z,94.84375,94.875,94.8125,1973.0
2014-10-27T18:00:00.000000Z,94.84375,94.875,94.8125,1870.0
2014-10-27T19:00:00.000000Z,94.875,94.875,94.875,1398.0
2014-10-27T20:00:00.000000Z,94.90625,94.9375,94.875,1099.0
2014-10-27T21:00:00.000000Z,94.90625,94.9375,94.875,1543.0
2014-10-27T22:00:00.000000Z,94.875,94.875,94.875,1401.0
2014-10-27T23:00:00.000000Z,94.96875,95.0,94.9375,1545.0
2014-10-28T00:00:00.000000Z,95.125,95.125,95.125,3492.0
2014-10-28T01:00:00.000000Z,95.125,95.125,95.125,3000.0
2014-10-28T02:00:00.000000Z,95.03125,95.0625,95.0,2364.0
2014-10-28T03:00:00.000000Z,95.125,95.125,95.125,2776.0
2014-10-28T04:00:00.000000Z,95.09375,95.125,95.0625,1651.0
2014-10-28T05:00:00.000000Z,95.0625,95.0625,95.0625,2192.0
2014-10-28T06:00:00.000000Z,95.09375,95.125,95.0625,1816.0
2014-10-28T07:00:00.000000Z,95.1875,95.1875,95.1875,4096.0
2014-10-28T08:00:00.000000Z,95.25,95.25,95.25,4016.0
2014-10-28T09:00:00.000000Z,95.4375,95.4375,95.4375,3644.0
2014-10-28T10:00:00.000000Z,95.5,95.5,95.5,3686.0
2014-10-28T11:00:00.000000Z,95.5625,95.5625,95.5625,4120.0
2014-10-28T12:00:00.000000Z,95.5625,95.5625,95.5625,8768.0
2014-10-28T13:00:00.000000Z,95.59375,95.625,95.5625,8336.0
2014-10-28T14:00:00.000000Z,95.5625,95.5625,95.5625,7204.0
2014-10-28T15:00:00.000000Z,95.5625,95.5625,95.5625,3844.0
2014-10-28T16:00:00.000000Z,95.6875,95.6875,95.6875,2842.0
2014-10-28T17:00:00.000000Z,95.71875,95.75,95.6875,2232.0
2014-10-28T18:00:00.000000Z,95.71875,95.75,95.6875,2072.0
2014-10-28T19:00:00.000000Z,95.8125,95.8125,95.8125,2378.0
2014-10-28T20:00:00.000000Z,95.78125,95.8125,95.75,1303.0
2014-10-28T21:00:00.000000Z,95.71875,95.75,95.6875,2088.0
2014-10-28T22:00:00.000000Z,95.6875,95.6875,95.6875,1717.0
2014-10-28T23:00:00.000000Z,95.8125,95.8125,95.8125,1721.0
2014-10-29T00:00:00.000000Z,95.84375,95.875,95.8125,3928.0
2014-10-29T01:00:00.000000Z,95.875,95.875,95.875,3028.0
2014-10-29T02:00:00.000000Z,95.875,95.875,95.875,1915.0
2014-10-29T03:00:00.000000Z,95.875,95.875,95.875,1455.0
2014-10-29T04:00:00.000000Z,95.875,95.875,95.875,1456.0
2014-10-29T05:00:00.000000Z,95.8125,95.8125,95.8125,1318.0
2014-10-29T06:00:00.000000Z,95.71875,95.75,95.6875,2284.0
2014-10-29T07:00:00.000000Z,95.90625,95.9375,95.875,2926.0
2014-10-29T08:00:00.000000Z,95.84375,95.875,95.8125,4404.0
2014-10-29T09:00:00.000000Z,95.96875,96.0,95.9375,2930.0
2014-10-29T10:00:00.000000Z,96.0,96.0,96.0,3068.0
2014-10-29T11:00:00.000000Z,96.125,96.125,96.125,2828.0
2014-10-29T12:00:00.000000Z,96.125,96.125,96.125,3208.0
2014-10-29T13:00:00.000000Z,96.15625,96.1875,96.125,4872.0
2014-10-29T14:00:00.000000Z,96.1875,96.1875,96.1875,6596.0
2014-10-29T15:00:00.000000Z,96.25,96.25,96.25,4488.0
2014-10-29T16:00:00.000000Z,96.1875,96.1875,96.1875,3508.0
2014-10-29T17:00:00.000000Z,96.0625,96.1875,95.9375,4404.0
2014-10-29T18:00:00.000000Z,95.78125,95.8125,95.75,20688.0
2014-10-29T19:00:00.000000Z,95.78125,95.8125,95.75,7424.0
2014-10-29T20:00:00.000000Z,95.78125,95.8125,95.75,4988.0
2014-10-29T21:00:00.000000Z,95.6875,95.6875,95.6875,3764.0
2014-10-29T22:00:00.000000Z,95.625,95.625,95.625,2198.0
2014-10-29T23:00:00.000000Z,95.4375,95.4375,95.4375,3464.0
2014-10-30T00:00:00.000000Z,95.625,95.625,95.625,6880.0
2014-10-30T01:00:00.000000Z,95.71875,95.75,95.6875,4600.0
2014-10-30T02:00:00.000000Z,95.65625,95.6875,95.625,3492.0
2014-10-30T03:00:00.000000Z,95.59375,95.625,95.5625,2424.0
2014-10-30T04:00:00.000000Z,95.625,95.625,95.625,2320.0
2014-10-30T05:00:00.000000Z,95.625,95.625,95.625,4304.0
2014-10-30T06:00:00.000000Z,95.71875,95.75,95.6875,3114.0
2014-10-30T07:00:00.000000Z,95.71875,95.75,95.6875,4312.0
2014-10-30T08:00:00.000000Z,95.90625,95.9375,95.875,6768.0
2014-10-30T09:00:00.000000Z,95.90625,95.9375,95.875,6072.0
2014-10-30T10:00:00.000000Z,95.875,95.875,95.875,4752.0
2014-10-30T11:00:00.000000Z,95.78125,95.8125,95.75,3650.0
2014-10-30T12:00:00.000000Z,95.96875,96.0,95.9375,10048.0
2014-10-30T13:00:00.000000Z,95.90625,95.9375,95.875,7604.0
2014-10-30T14:00:00.000000Z,96.125,96.125,96.125,7228.0
2014-10-30T15:00:00.000000Z,96.125,96.125,96.125,5392.0
2014-10-30T16:00:00.000000Z,96.25,96.25,96.25,4840.0
2014-10-30T17:00:00.000000Z,96.5625,96.5625,96.5625,6652.0
2014-10-30T18:00:00.000000Z,96.53125,96.5625,96.5,4018.0
2014-10-30T19:00:00.000000Z,96.5,96.5,96.5,2858.0
2014-10-30T20:00:00.000000Z,96.46875,96.5,96.4375,2012.0
2014-10-30T21:00:00.000000Z,96.59375,96.625,96.5625,4180.0
2014-10-30T22:00:00.000000Z,96.53125,96.5625,96.5,2682.0
2014-10-30T23:00:00.000000Z,96.4375,96.4375,96.4375,4316.0
2014-10-31T00:00:00.000000Z,96.375,96.375,96.375,4876.0
2014-10-31T01:00:00.000000Z,96.5,96.5,96.5,4090.0
2014-10-31T02:00:00.000000Z,96.5,96.5,96.5,3404.0
2014-10-31T03:00:00.000000Z,96.53125,96.5625,96.5,2460.0
2014-10-31T04:00:00.000000Z,97.03125,97.0625,97.0,9864.0
2014-10-31T05:00:00.000000Z,97.5,97.5,97.5,16816.0
2014-10-31T06:00:00.000000Z,97.8125,97.8125,97.8125,11896.0
2014-10-31T07:00:00.000000Z,98.0,98.0,98.0,13056.0
2014-10-31T08:00:00.000000Z,98.3125,98.3125,98.3125,10384.0
2014-10-31T09:00:00.000000Z,98.375,98.375,98.375,7808.0
2014-10-31T10:00:00.000000Z,98.625,98.625,98.625,7136.0
2014-10-31T11:00:00.000000Z,98.5625,98.5625,98.5625,7236.0
2014-10-31T12:00:00.000000Z,98.375,98.375,98.375,11072.0
2014-10-31T13:00:00.000000Z,98.375,98.375,98.375,13656.0
2014-10-31T14:00:00.000000Z,98.5,98.5,98.5,10232.0
2014-10-31T15:00:00.000000Z,98.53125,98.5625,98.5,8864.0
2014-10-31T16:00:00.000000Z,98.625,98.625,98.625,6732.0
2014-10-31T17:00:00.000000Z,98.59375,98.625,98.5625,4208.0
2014-10-31T18:00:00.000000Z,98.75,98.75,98.75,2996.0
2014-10-31T19:00:00.000000Z,98.8125,98.8125,98.8125,3660.0
2014-10-31T20:00:00.000000Z,98.8125,98.875,98.75,2758.0
2014-11-02T22:00:00.000000Z,98.90625,98.9375,98.875,4060.0
2014-11-02T23:00:00.000000Z,98.75,98.75,98.75,5812.0
2014-11-03T00:00:00.000000Z,98.25,98.25,98.25,10376.0
2014-11-03T01:00:00.000000Z,98.25,98.25,98.25,7496.0
2014-11-03T02:00:00.000000Z,98.34375,98.375,98.3125,3820.0
2014-11-03T03:00:00.000000Z,98.375,98.375,98.375,2584.0
2014-11-03T04:00:00.000000Z,98.5,98.5,98.5,2784.0
2014-11-03T05:00:00.000000Z,98.5,98.5,98.5,1909.0
2014-11-03T06:00:00.000000Z,98.5625,98.5625,98.5625,2608.0
2014-11-03T07:00:00.000000Z,98.5625,98.5625,98.5625,4960.0
2014-11-03T08:00:00.000000Z,98.65625,98.6875,98.625,5108.0
2014-11-03T09:00:00.000000Z,98.71875,98.75,98.6875,4768.0
2014-11-03T10:00:00.000000Z,98.96875,99.0,98.9375,6824.0
2014-11-03T11:00:00.000000Z,99.09375,99.125,99.0625,6216.0
2014-11-03T12:00:00.000000Z,99.09375,99.125,99.0625,5784.0
2014-11-03T13:00:00.000000Z,99.15625,99.1875,99.125,5824.0
2014-11-03T14:00:00.000000Z,99.0,99.0,99.0,6068.0
2014-11-03T15:00:00.000000Z,99.375,99.375,99.375,12480.0
2014-11-03T16:00:00.000000Z,99.125,99.125,99.125,7128.0
2014-11-03T17:00:00.000000Z,99.0625,99.0625,99.0625,4744.0
2014-11-03T18:00:00.000000Z,98.96875,99.0,98.9375,2424.0
2014-11-03T19:00:00.000000Z,98.8125,98.8125,98.8125,3972.0
2014-11-03T20:00:00.000000Z,98.875,98.875,98.875,3472.0
2014-11-03T21:00:00.000000Z,99.0,99.0,99.0,3198.0
2014-11-03T22:00:00.000000Z,98.84375,98.875,98.8125,5132.0
2014-11-03T23:00:00.000000Z,98.8125,98.8125,98.8125,3262.0
2014-11-04T00:00:00.000000Z,98.59375,98.625,98.5625,10992.0
2014-11-04T01:00:00.000000Z,98.71875,98.75,98.6875,7012.0
2014-11-04T02:00:00.000000Z,98.8125,98.8125,98.8125,4904.0
2014-11-04T03:00:00.000000Z,99.125,99.125,99.125,8560.0
2014-11-04T04:00:00.000000Z,99.0,99.0,99.0,4916.0
2014-11-04T05:00:00.000000Z,98.9375,98.9375,98.9375,4360.0
2014-11-04T06:00:00.000000Z,99.125,99.125,99.125,5188.0
2014-11-04T07:00:00.000000Z,99.0,99.0,99.0,4980.0
2014-11-04T08:00:00.000000Z,99.125,99.125,99.125,4976.0
2014-11-04T09:00:00.000000Z,99.0625,99.0625,99.0625,5504.0
2014-11-04T10:00:00.000000Z,99.0625,99.0625,99.0625,8088.0
2014-11-04T11:00:00.000000Z,99.125,99.125,99.125,3622.0
2014-11-04T12:00:00.000000Z,99.0,99.0,99.0,4112.0
2014-11-04T13:00:00.000000Z,99.0625,99.0625,99.0625,6008.0
2014-11-04T14:00:00.000000Z,99.09375,99.125,99.0625,7056.0
2014-11-04T15:00:00.000000Z,98.875,98.875,98.875,11472.0
2014-11-04T16:00:00.000000Z,99.0,99.0,99.0,7472.0
2014-11-04T17:00:00.000000Z,99.125,99.125,99.125,3784.0
2014-11-04T18:00:00.000000Z,99.1875,99.1875,99.1875,3060.0
2014-11-04T19:00:00.000000Z,99.3125,99.3125,99.3125,2852.0
2014-11-04T20:00:00.000000Z,99.3125,99.3125,99.3125,2216.0
2014-11-04T21:00:00.000000Z,99.28125,99.3125,99.25,2504.0
2014-11-04T22:00:00.000000Z,99.3125,99.3125,99.3125,4708.0
2014-11-04T23:00:00.000000Z,99.28125,99.3125,99.25,4016.0
2014-11-05T00:00:00.000000Z,99.34375,99.375,99.3125,5552.0
2014-11-05T01:00:00.000000Z,99.3125,99.3125,99.3125,4892.0
2014-11-05T02:00:00.000000Z,99.4375,99.4375,99.4375,4444.0
2014-11-05T03:00:00.000000Z,99.5,99.5,99.5,3302.0
2014-11-05T04:00:00.000000Z,99.5625,99.5625,99.5625,6868.0
2014-11-05T05:00:00.000000Z,99.71875,99.75,99.6875,5728.0
2014-11-05T06:00:00.000000Z,99.28125,99.3125,99.25,8028.0
2014-11-05T07:00:00.000000Z,99.46875,99.5,99.4375,7744.0
2014-11-05T08:00:00.000000Z,99.25,99.25,99.25,6552.0
2014-11-05T09:00:00.000000Z,99.21875,99.25,99.1875,8176.0
2014-11-05T10:00:00.000000Z,98.8125,98.8125,98.8125,10168.0
2014-11-05T11:00:00.000000Z,98.6875,98.6875,98.6875,5312.0
2014-11-05T12:00:00.000000Z,98.8125,98.8125,98.8125,8024.0
2014-11-05T13:00:00.000000Z,98.8125,98.8125,98.8125,11808.0
2014-11-05T14:00:00.000000Z,98.59375,98.625,98.5625,8216.0
2014-11-05T15:00:00.000000Z,98.375,98.375,98.375,14000.0
2014-11-05T16:00:00.000000Z,98.46875,98.5,98.4375,6432.0
2014-11-05T17:00:00.000000Z,98.375,98.375,98.375,5820.0
2014-11-05T18:00:00.000000Z,98.3125,98.3125,98.3125,2762.0
2014-11-05T19:00:00.000000Z,98.40625,98.4375,98.375,2626.0
2014-11-05T20:00:00.000000Z,98.625,98.625,98.625,3400.0
2014-11-05T21:00:00.000000Z,98.53125,98.5625,98.5,2160.0
2014-11-05T22:00:00.000000Z,98.34375,98.375,98.3125,3696.0
2014-11-05T23:00:00.000000Z,98.375,98.375,98.375,4080.0
2014-11-06T00:00:00.000000Z,98.15625,98.1875,98.125,9544.0
2014-11-06T01:00:00.000000Z,98.625,98.625,98.625,6896.0
2014-11-06T02:00:00.000000Z,98.625,98.625,98.625,6940.0
2014-11-06T03:00:00.000000Z,98.78125,98.8125,98.75,8768.0
2014-11-06T04:00:00.000000Z,98.5,98.5,98.5,15280.0
2014-11-06T05:00:00.000000Z,98.5,98.5,98.5,10808.0
2014-11-06T06:00:00.000000Z,98.46875,98.5,98.4375,5808.0
2014-11-06T07:00:00.000000Z,98.625,98.625,98.625,5292.0
2014-11-06T08:00:00.000000Z,98.75,98.75,98.75,7548.0
2014-11-06T09:00:00.000000Z,98.71875,98.75,98.6875,5608.0
2014-11-06T10:00:00.000000Z,98.71875,98.75,98.6875,4688.0
2014-11-06T11:00:00.000000Z,98.71875,98.75,98.6875,3692.0
2014-11-06T12:00:00.000000Z,98.71875,98.75,98.6875,3678.0
2014-11-06T13:00:00.000000Z,98.65625,98.6875,98.625,14184.0
2014-11-06T14:00:00.000000Z,98.625,98.625,98.625,11752.0
2014-11-06T15:00:00.000000Z,98.5625,98.5625,98.5625,10064.0
2014-11-06T16:00:00.000000Z,98.5625,98.5625,98.5625,6800.0
2014-11-06T17:00:00.000000Z,98.40625,98.4375,98.375,4976.0
2014-11-06T18:00:00.000000Z,98.5625,98.5625,98.5625,3976.0
2014-11-06T19:00:00.000000Z,98.53125,98.5625,98.5,2366.0
2014-11-06T20:00:00.000000Z,98.625,98.625,98.625,2952.0
2014-11-06T21:00:00.000000Z,98.59375,98.625,98.5625,2476.0
2014-11-06T22:00:00.000000Z,98.625,98.625,98.625,3380.0
2014-11-06T23:00:00.000000Z,98.625,98.625,98.625,3904.0
2014-11-07T00:00:00.000000Z,98.625,98.625,98.625,8264.0
2014-11-07T01:00:00.000000Z,98.65625,98.6875,98.625,6128.0
2014-11-07T02:00:00.000000Z,98.6875,98.6875,98.6875,4008.0
2014-11-07T03:00:00.000000Z,98.65625,98.6875,98.625,3728.0
2014-11-07T04:00:00.000000Z,98.65625,98.6875,98.625,5288.0
2014-11-07T05:00:00.000000Z,98.65625,98.6875,98.625,6032.0
2014-11-07T06:00:00.000000Z,98.75,98.75,98.75,4536.0
2014-11-07T07:00:00.000000Z,98.84375,98.875,98.8125,6036.0
2014-11-07T08:00:00.000000Z,99.0,99.0,99.0,6144.0
2014-11-07T09:00:00.000000Z,99.03125,99.0625,99.0,4760.0
2014-11-07T10:00:00.000000Z,99.0625,99.0625,99.0625,4564.0
2014-11-07T11:00:00.000000Z,99.0625,99.0625,99.0625,3112.0
2014-11-07T12:00:00.000000Z,99.09375,99.125,99.0625,4088.0
2014-11-07T13:00:00.000000Z,99.03125,99.0625,99.0,19120.0
2014-11-07T14:00:00.000000Z,98.90625,98.9375,98.875,17520.0
