time,BNP.EURPLN - EUR/PLN_x,closeAsk,closeBid,volume
2014-10-08T04:00:00.000000Z,4.183949999999999,4.18547,4.18243,
2014-10-08T05:00:00.000000Z,4.186070000000001,4.1881,4.18404,
2014-10-08T06:00:00.000000Z,4.18752,4.18881,4.18623,
2014-10-08T07:00:00.000000Z,4.185555,4.18711,4.184,
2014-10-08T08:00:00.000000Z,4.18506,4.18604,4.184080000000002,
2014-10-08T09:00:00.000000Z,4.1882150000000005,4.1892,4.1872300000000005,
2014-10-08T10:00:00.000000Z,4.188365,4.19035,4.1863800000000015,
2014-10-08T11:00:00.000000Z,4.1912449999999986,4.19247,4.19002,
2014-10-08T12:00:00.000000Z,4.192285,4.19345,4.19112,
2014-10-08T13:00:00.000000Z,4.1939199999999985,4.19497,4.19287,
2014-10-08T14:00:00.000000Z,4.189260000000001,4.19024,4.188280000000002,
2014-10-08T15:00:00.000000Z,4.184785,4.18582,4.18375,
2014-10-08T16:00:00.000000Z,4.1886199999999985,4.1905,4.18674,
2014-10-08T17:00:00.000000Z,4.1888450000000015,4.1908900000000004,4.1868,
2014-10-08T18:00:00.000000Z,4.18121,4.18302,4.1794,
2014-10-08T19:00:00.000000Z,4.178115,4.18085,4.1753800000000005,
2014-10-08T20:00:00.000000Z,4.175915,4.1781,4.17373,
2014-10-08T21:00:00.000000Z,4.17623,4.17837,4.1740900000000005,
2014-10-08T22:00:00.000000Z,4.176515,4.17861,4.17442,
2014-10-08T23:00:00.000000Z,4.17646,4.17862,4.1743,
2014-10-09T00:00:00.000000Z,4.176305,4.17863,4.17398,
2014-10-09T01:00:00.000000Z,4.176265000000001,4.17855,4.17398,
2014-10-09T02:00:00.000000Z,4.176805,4.17949,4.174119999999999,
2014-10-09T03:00:00.000000Z,4.17699,4.17948,4.1745,
2014-10-09T04:00:00.000000Z,4.1782900000000005,4.181780000000002,4.1748,
2014-10-09T05:00:00.000000Z,4.17942,4.18099,4.17785,
2014-10-09T06:00:00.000000Z,4.1828650000000005,4.1841,4.18163,
2014-10-09T07:00:00.000000Z,4.184465,4.1856,4.1833300000000015,
2014-10-09T08:00:00.000000Z,4.1823250000000005,4.18323,4.18142,
2014-10-09T09:00:00.000000Z,4.1809949999999985,4.1820900000000005,4.1799,
2014-10-09T10:00:00.000000Z,4.174665,4.1758,4.17353,
2014-10-09T11:00:00.000000Z,4.175665,4.17681,4.174519999999999,
2014-10-09T12:00:00.000000Z,4.175575,4.1767,4.17445,
2014-10-09T13:00:00.000000Z,4.175255,4.1765099999999995,4.1739999999999995,
2014-10-09T14:00:00.000000Z,4.175515000000001,4.1765300000000005,4.1745,
2014-10-09T15:00:00.000000Z,4.1784750000000015,4.17961,4.17734,
2014-10-09T16:00:00.000000Z,4.17916,4.18078,4.1775400000000005,
2014-10-09T17:00:00.000000Z,4.17978,4.1817,4.17786,
2014-10-09T18:00:00.000000Z,4.180485,4.1825,4.17847,
2014-10-09T19:00:00.000000Z,4.18029,4.18228,4.1783,
2014-10-09T20:00:00.000000Z,4.18007,4.18279,4.17735,
2014-10-09T21:00:00.000000Z,4.179255,4.18271,4.1758,
2014-10-09T22:00:00.000000Z,4.17896,4.18205,4.17587,
2014-10-09T23:00:00.000000Z,4.18032,4.1827,4.17794,
2014-10-10T00:00:00.000000Z,4.181445,4.184,4.17889,
2014-10-10T01:00:00.000000Z,4.18084,4.1835,4.17818,
2014-10-10T02:00:00.000000Z,4.180854999999998,4.18389,4.17782,
2014-10-10T03:00:00.000000Z,4.18079,4.18386,4.17772,
2014-10-10T04:00:00.000000Z,4.1808,4.18377,4.17783,
2014-10-10T05:00:00.000000Z,4.18107,4.18304,4.1791,
2014-10-10T06:00:00.000000Z,4.181884999999999,4.183269999999999,4.1805,
2014-10-10T07:00:00.000000Z,4.182265,4.18334,4.18119,
2014-10-10T08:00:00.000000Z,4.17935,4.18034,4.17836,
2014-10-10T09:00:00.000000Z,4.1813199999999995,4.182259999999999,4.18038,
2014-10-10T10:00:00.000000Z,4.180925,4.1818300000000015,4.18002,
2014-10-10T11:00:00.000000Z,4.183949999999999,4.18513,4.18277,
2014-10-10T12:00:00.000000Z,4.18328,4.18431,4.18225,
2014-10-10T13:00:00.000000Z,4.18357,4.18459,4.18255,
2014-10-10T14:00:00.000000Z,4.1863100000000015,4.18734,4.1852800000000006,
2014-10-10T15:00:00.000000Z,4.1879100000000005,4.18904,4.1867800000000015,
2014-10-10T16:00:00.000000Z,4.185785,4.18733,4.18424,
2014-10-10T17:00:00.000000Z,4.188955,4.1905,4.18741,
2014-10-10T18:00:00.000000Z,4.189225,4.19105,4.1874,
2014-10-10T19:00:00.000000Z,4.19047,4.1927,4.18824,
2014-10-10T20:00:00.000000Z,4.18893,4.1935400000000005,4.18432,
2014-10-12T21:00:00.000000Z,4.1862,4.1904,4.1819999999999995,
2014-10-12T22:00:00.000000Z,4.1872,4.19273,4.1816699999999996,
2014-10-12T23:00:00.000000Z,4.1871849999999995,4.19217,4.1822,
2014-10-13T00:00:00.000000Z,4.187275,4.192,4.18255,
2014-10-13T01:00:00.000000Z,4.18752,4.1918,4.1832400000000005,
2014-10-13T02:00:00.000000Z,4.18746,4.1916,4.18332,
2014-10-13T03:00:00.000000Z,4.188405,4.19193,4.1848800000000015,
2014-10-13T04:00:00.000000Z,4.18765,4.1916199999999995,4.183680000000002,
2014-10-13T05:00:00.000000Z,4.1859449999999985,4.18889,4.183,
2014-10-13T06:00:00.000000Z,4.192995,4.19422,4.19177,
2014-10-13T07:00:00.000000Z,4.1902550000000005,4.191319999999998,4.18919,
2014-10-13T08:00:00.000000Z,4.189985,4.1909800000000015,4.18899,
2014-10-13T09:00:00.000000Z,4.186605,4.1875800000000005,4.1856300000000015,
2014-10-13T10:00:00.000000Z,4.188594999999999,4.18968,4.18751,
2014-10-13T11:00:00.000000Z,4.191955,4.19309,4.1908199999999995,
2014-10-13T12:00:00.000000Z,4.190405,4.19148,4.18933,
2014-10-13T13:00:00.000000Z,4.1940050000000015,4.195130000000002,4.1928800000000015,
2014-10-13T14:00:00.000000Z,4.193975,4.19498,4.19297,
2014-10-13T15:00:00.000000Z,4.191419999999999,4.19272,4.190119999999999,
2014-10-13T16:00:00.000000Z,4.1906099999999995,4.1923699999999995,4.18885,
2014-10-13T17:00:00.000000Z,4.190485,4.19292,4.18805,
2014-10-13T18:00:00.000000Z,4.190585,4.1931,4.18807,
2014-10-13T19:00:00.000000Z,4.19148,4.1943,4.18866,
2014-10-13T20:00:00.000000Z,4.19297,4.19555,4.19039,
2014-10-13T21:00:00.000000Z,4.192205,4.1985800000000015,4.18583,
2014-10-13T22:00:00.000000Z,4.194205,4.19704,4.19137,
2014-10-13T23:00:00.000000Z,4.194235000000001,4.19709,4.1913800000000005,
2014-10-14T00:00:00.000000Z,4.19406,4.19674,4.1913800000000005,
2014-10-14T01:00:00.000000Z,4.1938650000000015,4.19634,4.19139,
2014-10-14T02:00:00.000000Z,4.19374,4.1961,4.1913800000000005,
2014-10-14T03:00:00.000000Z,4.193714999999999,4.19607,4.1913599999999995,
2014-10-14T04:00:00.000000Z,4.194039999999998,4.19641,4.191669999999999,
2014-10-14T05:00:00.000000Z,4.1920150000000005,4.1952300000000005,4.1888,
2014-10-14T06:00:00.000000Z,4.1974,4.1986,4.1962,
2014-10-14T07:00:00.000000Z,4.1971050000000005,4.198259999999999,4.19595,
2014-10-14T08:00:00.000000Z,4.19899,4.2004,4.19758,
2014-10-14T09:00:00.000000Z,4.2049900000000004,4.206180000000002,4.2038,
2014-10-14T10:00:00.000000Z,4.203435,4.2045,4.202369999999998,
2014-10-14T11:00:00.000000Z,4.200089999999999,4.2013,4.19888,
2014-10-14T12:00:00.000000Z,4.1996699999999985,4.20075,4.19859,
2014-10-14T13:00:00.000000Z,4.20165,4.20255,4.20075,
2014-10-14T14:00:00.000000Z,4.2035300000000015,4.20455,4.20251,
2014-10-14T15:00:00.000000Z,4.2038150000000005,4.20489,4.20274,
2014-10-14T16:00:00.000000Z,4.203004999999999,4.20519,4.2008199999999984,
2014-10-14T17:00:00.000000Z,4.20357,4.2056,4.2015400000000005,
2014-10-14T18:00:00.000000Z,4.2039800000000005,4.206519999999999,4.20144,
2014-10-14T19:00:00.000000Z,4.2037900000000015,4.2062,4.20138,
2014-10-14T20:00:00.000000Z,4.203305,4.20631,4.2003,
2014-10-14T21:00:00.000000Z,4.2025500000000005,4.21026,4.19484,
2014-10-14T22:00:00.000000Z,4.2026650000000005,4.20666,4.19867,
2014-10-14T23:00:00.000000Z,4.2037900000000015,4.20619,4.20139,
2014-10-15T00:00:00.000000Z,4.203075,4.20602,4.2001300000000015,
2014-10-15T01:00:00.000000Z,4.2031550000000015,4.20608,4.20023,
2014-10-15T02:00:00.000000Z,4.203385,4.20602,4.20075,
2014-10-15T03:00:00.000000Z,4.2037,4.20592,4.20148,
2014-10-15T04:00:00.000000Z,4.2035350000000005,4.20598,4.20109,
2014-10-15T05:00:00.000000Z,4.20348,4.20605,4.2009099999999995,
2014-10-15T06:00:00.000000Z,4.204090000000001,4.2051300000000005,4.20305,
2014-10-15T07:00:00.000000Z,4.2082,4.20932,4.20708,
2014-10-15T08:00:00.000000Z,4.208675,4.2096800000000005,4.207669999999999,
2014-10-15T09:00:00.000000Z,4.2047050000000015,4.20568,4.20373,
2014-10-15T10:00:00.000000Z,4.2076600000000015,4.2087,4.20662,
2014-10-15T11:00:00.000000Z,4.208305000000001,4.210380000000002,4.2062300000000015,
2014-10-15T12:00:00.000000Z,4.206014999999999,4.2070099999999995,4.205019999999998,
2014-10-15T13:00:00.000000Z,4.2091400000000005,4.21052,4.2077599999999995,
2014-10-15T14:00:00.000000Z,4.210815,4.21203,4.2096,
2014-10-15T15:00:00.000000Z,4.21478,4.21638,4.21318,
2014-10-15T16:00:00.000000Z,4.21908,4.2214599999999995,4.2167,
2014-10-15T17:00:00.000000Z,4.2195800000000006,4.2219999999999995,4.21716,
