time,BNP.EURTRY - EUR/TRY_x,closeAsk,closeBid,volume
2014-10-08T05:00:00.000000Z,2.883375,2.8842,2.88255,
2014-10-08T06:00:00.000000Z,2.88765,2.8883,2.887,
2014-10-08T07:00:00.000000Z,2.89845,2.89895,2.89795,
2014-10-08T08:00:00.000000Z,2.898905,2.89965,2.89816,
2014-10-08T09:00:00.000000Z,2.903335,2.9038,2.90287,
2014-10-08T10:00:00.000000Z,2.8974599999999997,2.89799,2.89693,
2014-10-08T11:00:00.000000Z,2.897855,2.89836,2.89735,
2014-10-08T12:00:00.000000Z,2.898285,2.89883,2.89774,
2014-10-08T13:00:00.000000Z,2.90044,2.90093,2.89995,
2014-10-08T14:00:00.000000Z,2.90184,2.9024099999999997,2.9012700000000002,
2014-10-08T15:00:00.000000Z,2.89759,2.89823,2.89695,
2014-10-08T16:00:00.000000Z,2.89551,2.89649,2.89453,
2014-10-08T17:00:00.000000Z,2.89608,2.89761,2.89455,
2014-10-08T18:00:00.000000Z,2.884195,2.8867599999999998,2.88163,
2014-10-08T19:00:00.000000Z,2.8845549999999998,2.88656,2.88255,
2014-10-08T20:00:00.000000Z,2.88068,2.883,2.87836,
2014-10-08T21:00:00.000000Z,2.88547,2.8873900000000003,2.88355,
2014-10-08T22:00:00.000000Z,2.88456,2.8858599999999996,2.88326,
2014-10-08T23:00:00.000000Z,2.88556,2.88809,2.8830299999999998,
2014-10-09T00:00:00.000000Z,2.884195,2.8862099999999997,2.88218,
2014-10-09T01:00:00.000000Z,2.88354,2.88556,2.88152,
2014-10-09T02:00:00.000000Z,2.880945,2.88273,2.8791599999999997,
2014-10-09T03:00:00.000000Z,2.88613,2.8879,2.88436,
2014-10-09T04:00:00.000000Z,2.8904650000000003,2.8923400000000004,2.88859,
2014-10-09T05:00:00.000000Z,2.8927650000000003,2.89351,2.89202,
2014-10-09T06:00:00.000000Z,2.8888350000000003,2.88937,2.8883,
2014-10-09T07:00:00.000000Z,2.8915300000000004,2.89197,2.89109,
2014-10-09T08:00:00.000000Z,2.89011,2.8906099999999997,2.88961,
2014-10-09T09:00:00.000000Z,2.884275,2.88485,2.8837,
2014-10-09T10:00:00.000000Z,2.87988,2.88053,2.8792299999999997,
2014-10-09T11:00:00.000000Z,2.884025,2.8846,2.88345,
2014-10-09T12:00:00.000000Z,2.88092,2.8816599999999997,2.8801799999999997,
2014-10-09T13:00:00.000000Z,2.879225,2.87997,2.8784799999999997,
2014-10-09T14:00:00.000000Z,2.88055,2.88176,2.87934,
2014-10-09T15:00:00.000000Z,2.8779700000000004,2.87862,2.87732,
2014-10-09T16:00:00.000000Z,2.87778,2.8786099999999997,2.87695,
2014-10-09T17:00:00.000000Z,2.87765,2.87937,2.87593,
2014-10-09T18:00:00.000000Z,2.881125,2.88217,2.88008,
2014-10-09T19:00:00.000000Z,2.87934,2.88055,2.87813,
2014-10-09T20:00:00.000000Z,2.883055,2.88378,2.88233,
2014-10-09T21:00:00.000000Z,2.88049,2.88168,2.8793,
2014-10-09T22:00:00.000000Z,2.8797200000000003,2.88246,2.87698,
2014-10-09T23:00:00.000000Z,2.88141,2.88393,2.87889,
2014-10-10T00:00:00.000000Z,2.883825,2.886,2.88165,
2014-10-10T01:00:00.000000Z,2.884145,2.88577,2.88252,
2014-10-10T02:00:00.000000Z,2.881955,2.88369,2.88022,
2014-10-10T03:00:00.000000Z,2.8822099999999997,2.88378,2.88064,
2014-10-10T04:00:00.000000Z,2.884045,2.88541,2.88268,
2014-10-10T05:00:00.000000Z,2.889975,2.89067,2.88928,
2014-10-10T06:00:00.000000Z,2.8909700000000003,2.89158,2.89036,
2014-10-10T07:00:00.000000Z,2.8884100000000004,2.88879,2.88803,
2014-10-10T08:00:00.000000Z,2.8866050000000003,2.88707,2.88614,
2014-10-10T09:00:00.000000Z,2.89323,2.89364,2.89282,
2014-10-10T10:00:00.000000Z,2.890245,2.89063,2.8898599999999997,
2014-10-10T11:00:00.000000Z,2.8899349999999995,2.8904099999999997,2.8894599999999997,
2014-10-10T12:00:00.000000Z,2.88416,2.8846,2.8837200000000003,
2014-10-10T13:00:00.000000Z,2.88322,2.8837900000000003,2.88265,
2014-10-10T14:00:00.000000Z,2.88301,2.88349,2.88253,
2014-10-10T15:00:00.000000Z,2.88373,2.88468,2.88278,
2014-10-10T16:00:00.000000Z,2.88439,2.8860200000000003,2.8827599999999998,
2014-10-10T17:00:00.000000Z,2.884475,2.88548,2.88347,
2014-10-10T18:00:00.000000Z,2.88335,2.8854,2.8813,
2014-10-10T19:00:00.000000Z,2.8849150000000003,2.88667,2.8831599999999997,
2014-10-10T20:00:00.000000Z,2.88933,2.89469,2.88397,
2014-10-12T21:00:00.000000Z,2.88852,2.8917900000000003,2.88525,
2014-10-12T22:00:00.000000Z,2.8921099999999997,2.89494,2.88928,
2014-10-12T23:00:00.000000Z,2.8892050000000005,2.8917200000000003,2.88669,
2014-10-13T00:00:00.000000Z,2.89138,2.8943,2.88846,
2014-10-13T01:00:00.000000Z,2.894645,2.8970700000000003,2.89222,
2014-10-13T02:00:00.000000Z,2.8953,2.89797,2.89263,
2014-10-13T03:00:00.000000Z,2.895255,2.89788,2.89263,
2014-10-13T04:00:00.000000Z,2.8930100000000003,2.89549,2.89053,
2014-10-13T05:00:00.000000Z,2.88824,2.88909,2.8873900000000003,
2014-10-13T06:00:00.000000Z,2.8859900000000005,2.8864900000000002,2.8854900000000003,
2014-10-13T07:00:00.000000Z,2.882915,2.88341,2.88242,
2014-10-13T08:00:00.000000Z,2.8812900000000004,2.88195,2.88063,
2014-10-13T09:00:00.000000Z,2.87817,2.87872,2.8776200000000003,
2014-10-13T10:00:00.000000Z,2.880605,2.8812599999999997,2.87995,
2014-10-13T11:00:00.000000Z,2.882795,2.88347,2.88212,
2014-10-13T12:00:00.000000Z,2.87863,2.87928,2.87798,
2014-10-13T13:00:00.000000Z,2.880655,2.88116,2.88015,
2014-10-13T14:00:00.000000Z,2.88143,2.8820900000000003,2.88077,
2014-10-13T15:00:00.000000Z,2.8791,2.8799,2.8783,
2014-10-13T16:00:00.000000Z,2.8764450000000004,2.8775,2.8753900000000003,
2014-10-13T17:00:00.000000Z,2.8759,2.87673,2.87507,
2014-10-13T18:00:00.000000Z,2.8771500000000003,2.87793,2.87637,
2014-10-13T19:00:00.000000Z,2.8843400000000003,2.8854,2.88328,
2014-10-13T20:00:00.000000Z,2.89501,2.89683,2.89319,
2014-10-13T21:00:00.000000Z,2.889745,2.8916,2.88789,
2014-10-13T22:00:00.000000Z,2.88963,2.89135,2.8879099999999998,
2014-10-13T23:00:00.000000Z,2.89047,2.8924,2.8885400000000003,
2014-10-14T00:00:00.000000Z,2.89032,2.89235,2.88829,
2014-10-14T01:00:00.000000Z,2.890535,2.89289,2.8881799999999997,
2014-10-14T02:00:00.000000Z,2.8887150000000004,2.89149,2.88594,
2014-10-14T03:00:00.000000Z,2.88554,2.88706,2.88402,
2014-10-14T04:00:00.000000Z,2.88599,2.88746,2.88452,
2014-10-14T05:00:00.000000Z,2.886165,2.88708,2.88525,
2014-10-14T06:00:00.000000Z,2.886765,2.8872299999999997,2.8863,
2014-10-14T07:00:00.000000Z,2.89216,2.89273,2.8915900000000003,
2014-10-14T08:00:00.000000Z,2.89475,2.89584,2.8936599999999997,
2014-10-14T09:00:00.000000Z,2.891095,2.89163,2.89056,
2014-10-14T10:00:00.000000Z,2.88657,2.88712,2.8860200000000003,
2014-10-14T11:00:00.000000Z,2.88164,2.88213,2.88115,
2014-10-14T12:00:00.000000Z,2.880425,2.88095,2.8799,
2014-10-14T13:00:00.000000Z,2.88131,2.88176,2.8808599999999998,
2014-10-14T14:00:00.000000Z,2.88173,2.88242,2.88104,
2014-10-14T15:00:00.000000Z,2.87455,2.8751,2.8739999999999997,
2014-10-14T16:00:00.000000Z,2.874445,2.87518,2.87371,
2014-10-14T17:00:00.000000Z,2.874385,2.87529,2.87348,
2014-10-14T18:00:00.000000Z,2.874455,2.8752,2.87371,
2014-10-14T19:00:00.000000Z,2.8783000000000003,2.8792400000000002,2.87736,
2014-10-14T20:00:00.000000Z,2.878355,2.87993,2.87678,
2014-10-14T21:00:00.000000Z,2.8772349999999998,2.87984,2.87463,
2014-10-14T22:00:00.000000Z,2.87408,2.87717,2.87099,
2014-10-14T23:00:00.000000Z,2.873215,2.87623,2.8702,
2014-10-15T00:00:00.000000Z,2.873425,2.87632,2.87053,
2014-10-15T01:00:00.000000Z,2.87386,2.87568,2.87204,
2014-10-15T02:00:00.000000Z,2.87545,2.8770700000000002,2.87383,
2014-10-15T03:00:00.000000Z,2.8763950000000005,2.8778200000000003,2.8749700000000002,
2014-10-15T04:00:00.000000Z,2.87711,2.87846,2.8757599999999996,
2014-10-15T05:00:00.000000Z,2.875045,2.87604,2.87405,
2014-10-15T06:00:00.000000Z,2.877505,2.87874,2.87627,
2014-10-15T07:00:00.000000Z,2.8760700000000003,2.8767,2.87544,
2014-10-15T08:00:00.000000Z,2.879115,2.87955,2.87868,
2014-10-15T09:00:00.000000Z,2.8722950000000003,2.87273,2.87186,
2014-10-15T10:00:00.000000Z,2.874755,2.8753,2.8742099999999997,
2014-10-15T11:00:00.000000Z,2.877545,2.87816,2.8769299999999998,
2014-10-15T12:00:00.000000Z,2.8836700000000004,2.8841900000000003,2.88315,
2014-10-15T13:00:00.000000Z,2.88983,2.89072,2.8889400000000003,
2014-10-15T14:00:00.000000Z,2.8877300000000004,2.88832,2.88714,
2014-10-15T15:00:00.000000Z,2.89509,2.89574,2.8944400000000003,
2014-10-15T16:00:00.000000Z,2.906625,2.90745,2.9058,
2014-10-15T17:00:00.000000Z,2.9118250000000003,2.91278,2.91087,
2014-10-15T18:00:00.000000Z,2.907565,2.9094,2.90573,
2014-10-15T19:00:00.000000Z,2.910235,2.91283,2.9076400000000002,
2014-10-15T20:00:00.000000Z,2.91371,2.91465,2.91277,
2014-10-15T21:00:00.000000Z,2.91137,2.91348,2.9092599999999997,
2014-10-15T22:00:00.000000Z,2.9134349999999998,2.9154299999999997,2.9114400000000002,
2014-10-15T23:00:00.000000Z,2.91376,2.9168,2.91072,
2014-10-16T00:00:00.000000Z,2.9169650000000003,2.91913,2.9148,
2014-10-16T01:00:00.000000Z,2.9137250000000003,2.9163,2.91115,
2014-10-16T02:00:00.000000Z,2.91267,2.9144099999999997,2.91093,
2014-10-16T03:00:00.000000Z,2.91127,2.91329,2.90925,
2014-10-16T04:00:00.000000Z,2.912065,2.9138900000000003,2.91024,
2014-10-16T05:00:00.000000Z,2.909945,2.91094,2.90895,
2014-10-16T06:00:00.000000Z,2.9026050000000003,2.90329,2.90192,
2014-10-16T07:00:00.000000Z,2.90294,2.90374,2.90214,
2014-10-16T08:00:00.000000Z,2.91322,2.91427,2.91217,
2014-10-16T09:00:00.000000Z,2.9126950000000003,2.91339,2.912,
2014-10-16T10:00:00.000000Z,2.90444,2.90503,2.90385,
2014-10-16T11:00:00.000000Z,2.90158,2.90231,2.90085,
2014-10-16T12:00:00.000000Z,2.904855,2.90542,2.90429,
2014-10-16T13:00:00.000000Z,2.89752,2.89883,2.89621,
2014-10-16T14:00:00.000000Z,2.89405,2.89473,2.89337,
2014-10-16T15:00:00.000000Z,2.899795,2.90082,2.8987700000000003,
2014-10-16T16:00:00.000000Z,2.9012,2.90239,2.90001,
2014-10-16T17:00:00.000000Z,2.8976349999999997,2.8990099999999996,2.89626,
2014-10-16T18:00:00.000000Z,2.8973500000000003,2.89838,2.8963200000000002,
2014-10-16T19:00:00.000000Z,2.896725,2.89915,2.8943,
2014-10-16T20:00:00.000000Z,2.899605,2.90194,2.8972700000000002,
2014-10-16T21:00:00.000000Z,2.89745,2.9001,2.8948,
2014-10-16T22:00:00.000000Z,2.8982650000000003,2.9005,2.89603,
2014-10-16T23:00:00.000000Z,2.89698,2.8991700000000002,2.89479,
2014-10-17T00:00:00.000000Z,2.8979600000000003,2.9001900000000003,2.89573,
2014-10-17T01:00:00.000000Z,2.896135,2.89775,2.89452,
2014-10-17T02:00:00.000000Z,2.895425,2.89699,2.8938599999999997,
2014-10-17T03:00:00.000000Z,2.896065,2.89839,2.89374,
2014-10-17T04:00:00.000000Z,2.8958,2.89783,2.89377,
2014-10-17T05:00:00.000000Z,2.89911,2.89986,2.89836,
2014-10-17T06:00:00.000000Z,2.89834,2.8990099999999996,2.89767,
2014-10-17T07:00:00.000000Z,2.88762,2.88807,2.8871700000000002,
2014-10-17T08:00:00.000000Z,2.891845,2.89235,2.89134,
2014-10-17T09:00:00.000000Z,2.88823,2.88875,2.8877099999999998,
2014-10-17T10:00:00.000000Z,2.88515,2.88592,2.8843799999999997,
2014-10-17T11:00:00.000000Z,2.88552,2.88636,2.88468,
2014-10-17T12:00:00.000000Z,2.88237,2.88291,2.88183,
2014-10-17T13:00:00.000000Z,2.87397,2.8747,2.87324,
2014-10-17T14:00:00.000000Z,2.8691400000000002,2.86974,2.8685400000000003,
2014-10-17T15:00:00.000000Z,2.8675650000000004,2.86824,2.86689,
2014-10-17T16:00:00.000000Z,2.87048,2.87126,2.8697,
2014-10-17T17:00:00.000000Z,2.87003,2.87062,2.86944,
2014-10-17T18:00:00.000000Z,2.86871,2.86951,2.8679099999999997,
2014-10-17T19:00:00.000000Z,2.86608,2.86784,2.86432,
2014-10-17T20:00:00.000000Z,2.865985,2.87202,2.85995,
2014-10-19T21:00:00.000000Z,2.865905,2.8691400000000002,2.86267,
2014-10-19T22:00:00.000000Z,2.8633800000000003,2.86564,2.86112,
2014-10-19T23:00:00.000000Z,2.864635,2.8670299999999997,2.8622400000000003,
2014-10-20T00:00:00.000000Z,2.864725,2.86658,2.86287,
2014-10-20T01:00:00.000000Z,2.869,2.87196,2.8660400000000004,
2014-10-20T02:00:00.000000Z,2.869735,2.87241,2.86706,
2014-10-20T03:00:00.000000Z,2.86994,2.8712400000000002,2.86864,
2014-10-20T04:00:00.000000Z,2.86817,2.86975,2.86659,
2014-10-20T05:00:00.000000Z,2.865855,2.86678,2.8649299999999998,
2014-10-20T06:00:00.000000Z,2.85691,2.85744,2.85638,
2014-10-20T07:00:00.000000Z,2.8689999999999998,2.86955,2.86845,
2014-10-20T08:00:00.000000Z,2.8681400000000004,2.86876,2.8675200000000003,
2014-10-20T09:00:00.000000Z,2.870765,2.87127,2.87026,
2014-10-20T10:00:00.000000Z,2.8726200000000004,2.8731400000000002,2.8721,
2014-10-20T11:00:00.000000Z,2.87507,2.87558,2.87456,
2014-10-20T12:00:00.000000Z,2.874095,2.8747700000000003,2.87342,
2014-10-20T13:00:00.000000Z,2.86921,2.8698,2.86862,
2014-10-20T14:00:00.000000Z,2.87374,2.87425,2.87323,
2014-10-20T15:00:00.000000Z,2.87239,2.87285,2.87193,
2014-10-20T16:00:00.000000Z,2.87597,2.8765099999999997,2.8754299999999997,
2014-10-20T17:00:00.000000Z,2.8748150000000003,2.87567,2.87396,
2014-10-20T18:00:00.000000Z,2.87547,2.8763099999999997,2.87463,
2014-10-20T19:00:00.000000Z,2.87384,2.87452,2.87316,
2014-10-20T20:00:00.000000Z,2.87227,2.87383,2.87071,
2014-10-20T21:00:00.000000Z,2.871315,2.87256,2.87007,
2014-10-20T22:00:00.000000Z,2.8703700000000003,2.8711900000000004,2.86955,
2014-10-20T23:00:00.000000Z,2.870995,2.8731400000000002,2.86885,
2014-10-21T00:00:00.000000Z,2.87297,2.87622,2.86972,
2014-10-21T01:00:00.000000Z,2.8731150000000003,2.87649,2.86974,
