time,BNP.USDZAR - USD/ZAR_x,closeAsk,closeBid,volume
2014-10-08T05:00:00.000000Z,11.2256,11.23058,11.22062,
2014-10-08T06:00:00.000000Z,11.199455,11.2038,11.19511,
2014-10-08T07:00:00.000000Z,11.20955,11.2131,11.206,
2014-10-08T08:00:00.000000Z,11.182585000000001,11.18595,11.17922,
2014-10-08T09:00:00.000000Z,11.20857,11.212,11.20514,
2014-10-08T10:00:00.000000Z,11.19577,11.19875,11.19279,
2014-10-08T11:00:00.000000Z,11.194275,11.198,11.19055,
2014-10-08T12:00:00.000000Z,11.185755,11.18851,11.183,
2014-10-08T13:00:00.000000Z,11.18339,11.18628,11.1805,
2014-10-08T14:00:00.000000Z,11.181125,11.18425,11.178,
2014-10-08T15:00:00.000000Z,11.17502,11.17825,11.17179,
2014-10-08T16:00:00.000000Z,11.174585,11.17837,11.1708,
2014-10-08T17:00:00.000000Z,11.18496,11.19654,11.17338,
2014-10-08T18:00:00.000000Z,11.051885,11.05662,11.04715,
2014-10-08T19:00:00.000000Z,11.04187,11.0471,11.03664,
2014-10-08T20:00:00.000000Z,11.039755,11.0476,11.03191,
2014-10-08T21:00:00.000000Z,11.066265,11.0727,11.05983,
2014-10-08T22:00:00.000000Z,11.07385,11.07868,11.06902,
2014-10-08T23:00:00.000000Z,11.055425,11.0612,11.04965,
2014-10-09T00:00:00.000000Z,11.05663,11.06351,11.04975,
2014-10-09T01:00:00.000000Z,11.0406,11.0474,11.0338,
2014-10-09T02:00:00.000000Z,11.037485,11.04352,11.03145,
2014-10-09T03:00:00.000000Z,11.033169999999998,11.0391,11.02724,
2014-10-09T04:00:00.000000Z,11.037885000000001,11.04402,11.03175,
2014-10-09T05:00:00.000000Z,11.054155,11.0613,11.04701,
2014-10-09T06:00:00.000000Z,11.048,11.0515,11.0445,
2014-10-09T07:00:00.000000Z,11.015645,11.02,11.01129,
2014-10-09T08:00:00.000000Z,11.018845,11.02185,11.01584,
2014-10-09T09:00:00.000000Z,11.011265000000002,11.0143,11.00823,
2014-10-09T10:00:00.000000Z,10.987285,10.99105,10.98352,
2014-10-09T11:00:00.000000Z,10.995159999999998,10.99813,10.99219,
2014-10-09T12:00:00.000000Z,11.024995,11.02859,11.0214,
