time,BNP.USDSGD - USD/SGD_x,closeAsk,closeBid,volume
2014-10-08T05:00:00.000000Z,1.279365,1.27955,1.27918,
2014-10-08T06:00:00.000000Z,1.27839,1.27857,1.27821,
2014-10-08T07:00:00.000000Z,1.27819,1.2783799999999998,1.278,
2014-10-08T08:00:00.000000Z,1.27738,1.27758,1.27718,
2014-10-08T09:00:00.000000Z,1.278125,1.27829,1.27796,
2014-10-08T10:00:00.000000Z,1.278765,1.27895,1.2785799999999998,
2014-10-08T11:00:00.000000Z,1.27901,1.27921,1.27881,
2014-10-08T12:00:00.000000Z,1.27852,1.27875,1.27829,
2014-10-08T13:00:00.000000Z,1.278215,1.27844,1.27799,
2014-10-08T14:00:00.000000Z,1.27769,1.27788,1.2775,
2014-10-08T15:00:00.000000Z,1.278455,1.27866,1.27825,
2014-10-08T16:00:00.000000Z,1.278405,1.27866,1.27815,
2014-10-08T17:00:00.000000Z,1.27958,1.28006,1.2791,
2014-10-08T18:00:00.000000Z,1.2734100000000002,1.27367,1.27315,
2014-10-08T19:00:00.000000Z,1.273415,1.27401,1.27282,
2014-10-08T20:00:00.000000Z,1.27312,1.27344,1.2728,
2014-10-08T21:00:00.000000Z,1.27342,1.27379,1.27305,
2014-10-08T22:00:00.000000Z,1.27331,1.2739,1.27272,
2014-10-08T23:00:00.000000Z,1.2731750000000002,1.27337,1.27298,
2014-10-09T00:00:00.000000Z,1.27296,1.27315,1.2727700000000002,
2014-10-09T01:00:00.000000Z,1.27189,1.27208,1.2717,
2014-10-09T02:00:00.000000Z,1.27162,1.27179,1.27145,
2014-10-09T03:00:00.000000Z,1.2695,1.26971,1.26929,
2014-10-09T04:00:00.000000Z,1.268665,1.26885,1.2684799999999998,
2014-10-09T05:00:00.000000Z,1.26983,1.27002,1.26964,
2014-10-09T06:00:00.000000Z,1.268975,1.26915,1.2688,
2014-10-09T07:00:00.000000Z,1.26854,1.26874,1.26834,
2014-10-09T08:00:00.000000Z,1.270355,1.2705799999999998,1.27013,
2014-10-09T09:00:00.000000Z,1.270265,1.27044,1.27009,
2014-10-09T10:00:00.000000Z,1.269095,1.26928,1.26891,
2014-10-09T11:00:00.000000Z,1.2678699999999998,1.26806,1.26768,
2014-10-09T12:00:00.000000Z,1.268665,1.26894,1.26839,
2014-10-09T13:00:00.000000Z,1.269125,1.26939,1.26886,
2014-10-09T14:00:00.000000Z,1.269945,1.27018,1.26971,
2014-10-09T15:00:00.000000Z,1.27141,1.27166,1.27116,
2014-10-09T16:00:00.000000Z,1.271745,1.27199,1.2715,
2014-10-09T17:00:00.000000Z,1.271185,1.27145,1.27092,
2014-10-09T18:00:00.000000Z,1.271395,1.27163,1.27116,
2014-10-09T19:00:00.000000Z,1.271085,1.27135,1.27082,
2014-10-09T20:00:00.000000Z,1.27139,1.27162,1.27116,
2014-10-09T21:00:00.000000Z,1.2717649999999998,1.27205,1.27148,
2014-10-09T22:00:00.000000Z,1.270865,1.27125,1.2704799999999998,
2014-10-09T23:00:00.000000Z,1.27173,1.27197,1.27149,
2014-10-10T00:00:00.000000Z,1.27131,1.27154,1.27108,
2014-10-10T01:00:00.000000Z,1.270235,1.27044,1.27003,
2014-10-10T02:00:00.000000Z,1.2703950000000002,1.2706,1.27019,
2014-10-10T03:00:00.000000Z,1.27027,1.27045,1.27009,
2014-10-10T04:00:00.000000Z,1.2703699999999998,1.27059,1.27015,
2014-10-10T05:00:00.000000Z,1.270425,1.27064,1.27021,
2014-10-10T06:00:00.000000Z,1.270715,1.27089,1.27054,
2014-10-10T07:00:00.000000Z,1.2727899999999999,1.27307,1.27251,
2014-10-10T08:00:00.000000Z,1.27215,1.27235,1.27195,
2014-10-10T09:00:00.000000Z,1.27347,1.27369,1.27325,
2014-10-10T10:00:00.000000Z,1.273705,1.27388,1.2735299999999998,
2014-10-10T11:00:00.000000Z,1.27415,1.27435,1.27395,
2014-10-10T12:00:00.000000Z,1.2740049999999998,1.27427,1.27374,
2014-10-10T13:00:00.000000Z,1.273575,1.27377,1.27338,
2014-10-10T14:00:00.000000Z,1.273825,1.274,1.27365,
2014-10-10T15:00:00.000000Z,1.2729750000000002,1.27318,1.2727700000000002,
2014-10-10T16:00:00.000000Z,1.2740799999999999,1.27429,1.27387,
2014-10-10T17:00:00.000000Z,1.27429,1.27453,1.27405,
2014-10-10T18:00:00.000000Z,1.27531,1.27554,1.27508,
2014-10-10T19:00:00.000000Z,1.276335,1.27657,1.2761,
2014-10-10T20:00:00.000000Z,1.2758450000000001,1.27636,1.27533,
2014-10-12T21:00:00.000000Z,1.2749,1.27544,1.27436,
2014-10-12T22:00:00.000000Z,1.2743,1.27462,1.27398,
2014-10-12T23:00:00.000000Z,1.2746600000000001,1.27489,1.27443,
2014-10-13T00:00:00.000000Z,1.273485,1.27368,1.27329,
2014-10-13T01:00:00.000000Z,1.2724799999999998,1.27267,1.27229,
2014-10-13T02:00:00.000000Z,1.271085,1.27131,1.27086,
2014-10-13T03:00:00.000000Z,1.2715100000000001,1.27168,1.27134,
2014-10-13T04:00:00.000000Z,1.2713800000000002,1.27156,1.2712,
2014-10-13T05:00:00.000000Z,1.271165,1.27135,1.27098,
2014-10-13T06:00:00.000000Z,1.2722449999999998,1.27243,1.27206,
2014-10-13T07:00:00.000000Z,1.27121,1.27139,1.27103,
2014-10-13T08:00:00.000000Z,1.271785,1.27197,1.2716,
2014-10-13T09:00:00.000000Z,1.27126,1.27147,1.27105,
2014-10-13T10:00:00.000000Z,1.271,1.27118,1.27082,
2014-10-13T11:00:00.000000Z,1.270815,1.27102,1.27061,
2014-10-13T12:00:00.000000Z,1.270525,1.27074,1.27031,
2014-10-13T13:00:00.000000Z,1.271395,1.27162,1.27117,
2014-10-13T14:00:00.000000Z,1.27211,1.27234,1.27188,
2014-10-13T15:00:00.000000Z,1.272045,1.27236,1.27173,
2014-10-13T16:00:00.000000Z,1.2728199999999998,1.2731,1.27254,
2014-10-13T17:00:00.000000Z,1.27282,1.27317,1.27247,
2014-10-13T18:00:00.000000Z,1.273075,1.27334,1.27281,
2014-10-13T19:00:00.000000Z,1.2728100000000002,1.27317,1.27245,
2014-10-13T20:00:00.000000Z,1.272,1.27233,1.27167,
2014-10-13T21:00:00.000000Z,1.2717,1.27196,1.27144,
2014-10-13T22:00:00.000000Z,1.27114,1.2716,1.27068,
2014-10-13T23:00:00.000000Z,1.2710549999999998,1.2720200000000002,1.27009,
2014-10-14T00:00:00.000000Z,1.27095,1.27122,1.27068,
2014-10-14T01:00:00.000000Z,1.269435,1.26969,1.26918,
2014-10-14T02:00:00.000000Z,1.26945,1.26963,1.26927,
2014-10-14T03:00:00.000000Z,1.270635,1.27084,1.27043,
2014-10-14T04:00:00.000000Z,1.27022,1.27041,1.27003,
2014-10-14T05:00:00.000000Z,1.27111,1.27129,1.27093,
2014-10-14T06:00:00.000000Z,1.27233,1.27251,1.27215,
2014-10-14T07:00:00.000000Z,1.27387,1.27405,1.27369,
2014-10-14T08:00:00.000000Z,1.273645,1.27383,1.27346,
2014-10-14T09:00:00.000000Z,1.2752,1.27538,1.27502,
2014-10-14T10:00:00.000000Z,1.275215,1.2754,1.27503,
2014-10-14T11:00:00.000000Z,1.2748549999999998,1.27507,1.27464,
2014-10-14T12:00:00.000000Z,1.274555,1.27478,1.27433,
2014-10-14T13:00:00.000000Z,1.274915,1.27512,1.27471,
2014-10-14T14:00:00.000000Z,1.274815,1.27501,1.27462,
2014-10-14T15:00:00.000000Z,1.275075,1.27526,1.27489,
2014-10-14T16:00:00.000000Z,1.2748950000000001,1.2751,1.27469,
2014-10-14T17:00:00.000000Z,1.27506,1.27529,1.27483,
2014-10-14T18:00:00.000000Z,1.2766,1.27682,1.2763799999999998,
2014-10-14T19:00:00.000000Z,1.276505,1.27679,1.27622,
2014-10-14T20:00:00.000000Z,1.27589,1.27639,1.27539,
2014-10-14T21:00:00.000000Z,1.276015,1.2766,1.2754299999999998,
2014-10-14T22:00:00.000000Z,1.275495,1.27583,1.27516,
2014-10-14T23:00:00.000000Z,1.27637,1.2767,1.27604,
2014-10-15T00:00:00.000000Z,1.27652,1.2768,1.27624,
2014-10-15T01:00:00.000000Z,1.276525,1.27679,1.27626,
2014-10-15T02:00:00.000000Z,1.276545,1.27672,1.27637,
2014-10-15T03:00:00.000000Z,1.27647,1.27664,1.2763,
2014-10-15T04:00:00.000000Z,1.27742,1.27772,1.27712,
2014-10-15T05:00:00.000000Z,1.27655,1.27675,1.27635,
2014-10-15T06:00:00.000000Z,1.2766700000000002,1.2768700000000002,1.27647,
2014-10-15T07:00:00.000000Z,1.277875,1.27808,1.27767,
2014-10-15T08:00:00.000000Z,1.27814,1.27831,1.27797,
2014-10-15T09:00:00.000000Z,1.27815,1.27832,1.27798,
2014-10-15T10:00:00.000000Z,1.277715,1.27789,1.27754,
2014-10-15T11:00:00.000000Z,1.27674,1.27693,1.27655,
2014-10-15T12:00:00.000000Z,1.2742749999999998,1.27449,1.27406,
2014-10-15T13:00:00.000000Z,1.272835,1.27319,1.2724799999999998,
2014-10-15T14:00:00.000000Z,1.27268,1.2729,1.27246,
2014-10-15T15:00:00.000000Z,1.272805,1.27305,1.27256,
2014-10-15T16:00:00.000000Z,1.273935,1.27414,1.27373,
2014-10-15T17:00:00.000000Z,1.2752599999999998,1.2755299999999998,1.27499,
2014-10-15T18:00:00.000000Z,1.27354,1.27398,1.2731,
2014-10-15T19:00:00.000000Z,1.2723300000000002,1.27272,1.27194,
2014-10-15T20:00:00.000000Z,1.27197,1.27243,1.27151,
2014-10-15T21:00:00.000000Z,1.27346,1.27456,1.27236,
2014-10-15T22:00:00.000000Z,1.27325,1.2743,1.2722,
2014-10-15T23:00:00.000000Z,1.27316,1.27351,1.27281,
2014-10-16T00:00:00.000000Z,1.2705099999999998,1.27074,1.27028,
2014-10-16T01:00:00.000000Z,1.270825,1.27106,1.27059,
2014-10-16T02:00:00.000000Z,1.27179,1.27199,1.27159,
2014-10-16T03:00:00.000000Z,1.27196,1.27218,1.27174,
2014-10-16T04:00:00.000000Z,1.271775,1.27194,1.27161,
2014-10-16T05:00:00.000000Z,1.27115,1.27134,1.27096,
2014-10-16T06:00:00.000000Z,1.2722200000000001,1.27241,1.27203,
2014-10-16T07:00:00.000000Z,1.271455,1.27165,1.27126,
2014-10-16T08:00:00.000000Z,1.2731299999999999,1.27334,1.27292,
2014-10-16T09:00:00.000000Z,1.275875,1.27611,1.27564,
2014-10-16T10:00:00.000000Z,1.27444,1.27465,1.27423,
2014-10-16T11:00:00.000000Z,1.274675,1.27495,1.2744,
2014-10-16T12:00:00.000000Z,1.27534,1.27557,1.27511,
2014-10-16T13:00:00.000000Z,1.2751700000000001,1.27541,1.27493,
2014-10-16T14:00:00.000000Z,1.274845,1.27505,1.27464,
2014-10-16T15:00:00.000000Z,1.27339,1.27374,1.27304,
2014-10-16T16:00:00.000000Z,1.2726799999999998,1.27293,1.27243,
2014-10-16T17:00:00.000000Z,1.273155,1.27345,1.27286,
2014-10-16T18:00:00.000000Z,1.2737049999999999,1.2739,1.27351,
2014-10-16T19:00:00.000000Z,1.273535,1.27397,1.2731,
2014-10-16T20:00:00.000000Z,1.274035,1.2745,1.27357,
2014-10-16T21:00:00.000000Z,1.2743600000000002,1.27546,1.27326,
2014-10-16T22:00:00.000000Z,1.274485,1.27475,1.27422,
