time,BNP.USDTRY - USD/TRY_x,closeAsk,closeBid,volume
2014-10-08T05:00:00.000000Z,2.282155,2.28266,2.28165,
2014-10-08T06:00:00.000000Z,2.28445,2.28485,2.28405,
2014-10-08T07:00:00.000000Z,2.29015,2.29046,2.2898400000000003,
2014-10-08T08:00:00.000000Z,2.288345,2.28884,2.28785,
2014-10-08T09:00:00.000000Z,2.29327,2.29359,2.29295,
2014-10-08T10:00:00.000000Z,2.28784,2.28821,2.28747,
2014-10-08T11:00:00.000000Z,2.290405,2.29071,2.2901,
2014-10-08T12:00:00.000000Z,2.287185,2.28744,2.28693,
2014-10-08T13:00:00.000000Z,2.288395,2.28856,2.28823,
2014-10-08T14:00:00.000000Z,2.286845,2.28714,2.28655,
2014-10-08T15:00:00.000000Z,2.283995,2.28437,2.28362,
2014-10-08T16:00:00.000000Z,2.283245,2.28404,2.28245,
2014-10-08T17:00:00.000000Z,2.2874800000000004,2.2883400000000003,2.28662,
2014-10-08T18:00:00.000000Z,2.264805,2.26655,2.26306,
2014-10-08T19:00:00.000000Z,2.2634,2.2651,2.2617,
2014-10-08T20:00:00.000000Z,2.261535,2.26327,2.2598,
2014-10-08T21:00:00.000000Z,2.264175,2.26555,2.2628,
2014-10-08T22:00:00.000000Z,2.2637400000000003,2.26441,2.26307,
2014-10-08T23:00:00.000000Z,2.26235,2.26396,2.26074,
2014-10-09T00:00:00.000000Z,2.2624000000000004,2.26325,2.26155,
2014-10-09T01:00:00.000000Z,2.261935,2.2629099999999998,2.26096,
2014-10-09T02:00:00.000000Z,2.260915,2.26175,2.26008,
2014-10-09T03:00:00.000000Z,2.262515,2.2631799999999997,2.26185,
2014-10-09T04:00:00.000000Z,2.2648,2.26545,2.26415,
2014-10-09T05:00:00.000000Z,2.2684550000000003,2.2690200000000003,2.26789,
2014-10-09T06:00:00.000000Z,2.2613700000000003,2.2616400000000003,2.2611,
2014-10-09T07:00:00.000000Z,2.259435,2.2597,2.25917,
2014-10-09T08:00:00.000000Z,2.262565,2.2629,2.2622299999999997,
2014-10-09T09:00:00.000000Z,2.2579450000000003,2.25829,2.2576,
2014-10-09T10:00:00.000000Z,2.254385,2.25465,2.25412,
2014-10-09T11:00:00.000000Z,2.25628,2.25665,2.2559099999999996,
2014-10-09T12:00:00.000000Z,2.2604100000000003,2.2608200000000003,2.26,
2014-10-09T13:00:00.000000Z,2.26056,2.26103,2.26009,
2014-10-09T14:00:00.000000Z,2.26352,2.26409,2.26295,
2014-10-09T15:00:00.000000Z,2.26695,2.26736,2.26654,
2014-10-09T16:00:00.000000Z,2.266115,2.2667,2.26553,
2014-10-09T17:00:00.000000Z,2.26655,2.26803,2.26507,
2014-10-09T18:00:00.000000Z,2.2684800000000003,2.26919,2.26777,
2014-10-09T19:00:00.000000Z,2.26742,2.26824,2.2666,
2014-10-09T20:00:00.000000Z,2.269405,2.26993,2.26888,
2014-10-09T21:00:00.000000Z,2.2698400000000003,2.27055,2.26913,
2014-10-09T22:00:00.000000Z,2.27041,2.2722700000000002,2.26855,
2014-10-09T23:00:00.000000Z,2.270845,2.27159,2.2701,
2014-10-10T00:00:00.000000Z,2.27061,2.27129,2.26993,
2014-10-10T01:00:00.000000Z,2.2698,2.27117,2.26843,
2014-10-10T02:00:00.000000Z,2.27002,2.2713,2.26874,
2014-10-10T03:00:00.000000Z,2.26975,2.2709599999999996,2.2685400000000002,
2014-10-10T04:00:00.000000Z,2.27089,2.2719099999999997,2.26987,
2014-10-10T05:00:00.000000Z,2.2743900000000004,2.27482,2.2739599999999998,
2014-10-10T06:00:00.000000Z,2.278915,2.27928,2.27855,
2014-10-10T07:00:00.000000Z,2.28022,2.28038,2.2800599999999998,
2014-10-10T08:00:00.000000Z,2.2780750000000003,2.2783900000000004,2.27776,
2014-10-10T09:00:00.000000Z,2.28368,2.28401,2.28335,
2014-10-10T10:00:00.000000Z,2.28139,2.2817,2.2810799999999998,
2014-10-10T11:00:00.000000Z,2.28472,2.28505,2.28439,
2014-10-10T12:00:00.000000Z,2.283325,2.28366,2.2829900000000003,
2014-10-10T13:00:00.000000Z,2.28198,2.28232,2.2816400000000003,
2014-10-10T14:00:00.000000Z,2.2834250000000003,2.2837,2.28315,
2014-10-10T15:00:00.000000Z,2.2822050000000003,2.2827900000000003,2.28162,
2014-10-10T16:00:00.000000Z,2.282035,2.28393,2.2801400000000003,
2014-10-10T17:00:00.000000Z,2.284585,2.2853,2.2838700000000003,
2014-10-10T18:00:00.000000Z,2.285795,2.28733,2.2842599999999997,
2014-10-10T19:00:00.000000Z,2.2871900000000003,2.2884700000000002,2.28591,
2014-10-10T20:00:00.000000Z,2.288185,2.29161,2.28476,
2014-10-12T21:00:00.000000Z,2.2863,2.28773,2.28487,
2014-10-12T22:00:00.000000Z,2.286275,2.28767,2.28488,
2014-10-12T23:00:00.000000Z,2.28523,2.2862,2.2842599999999997,
