time,closeAsk,closeBid,BNP.USDCNY - USD/CNY_x
2014-08-04T01:00:00.000000Z,6.16622,6.16372,6.16497
2014-08-04T02:00:00.000000Z,6.166,6.1635,6.16475
2014-08-04T03:00:00.000000Z,6.16576,6.16326,6.16451
2014-08-04T04:00:00.000000Z,6.16588,6.16338,6.16463
2014-08-04T05:00:00.000000Z,6.16577,6.16327,6.16452
2014-08-04T06:00:00.000000Z,6.16565,6.16315,6.1644000000000005
2014-08-04T07:00:00.000000Z,6.16588,6.16338,6.16463
2014-08-04T08:00:00.000000Z,6.1658,6.1633,6.16455
2014-08-04T09:00:00.000000Z,6.16558,6.16308,6.16433
2014-08-04T10:00:00.000000Z,6.16549,6.16299,6.1642399999999995
2014-08-04T11:00:00.000000Z,6.16583,6.16333,6.16458
2014-08-04T12:00:00.000000Z,6.16542,6.16292,6.16417
2014-08-04T13:00:00.000000Z,6.16538,6.16288,6.16413
2014-08-04T14:00:00.000000Z,6.16501,6.16251,6.16376
2014-08-04T15:00:00.000000Z,6.16501,6.16251,6.16376
2014-08-04T16:00:00.000000Z,6.16556,6.16306,6.16431
2014-08-04T17:00:00.000000Z,6.16541,6.16291,6.16416
2014-08-04T18:00:00.000000Z,6.16519,6.16269,6.16394
2014-08-04T19:00:00.000000Z,6.16522,6.16272,6.16397
2014-08-04T20:00:00.000000Z,6.17147,6.15647,6.16397
2014-08-04T21:00:00.000000Z,6.17632,6.16132,6.16882
2014-08-05T00:00:00.000000Z,6.17012,6.15812,6.1641200000000005
2014-08-05T01:00:00.000000Z,6.16353,6.16103,6.16228
2014-08-05T02:00:00.000000Z,6.16419,6.16169,6.16294
2014-08-05T03:00:00.000000Z,6.16329,6.16079,6.16204
2014-08-05T04:00:00.000000Z,6.16305,6.16055,6.1617999999999995
2014-08-05T05:00:00.000000Z,6.16266,6.16016,6.16141
2014-08-05T06:00:00.000000Z,6.16183,6.15933,6.1605799999999995
2014-08-05T07:00:00.000000Z,6.16083,6.15833,6.15958
2014-08-05T08:00:00.000000Z,6.16064,6.15814,6.15939
2014-08-05T09:00:00.000000Z,6.16037,6.15787,6.15912
2014-08-05T10:00:00.000000Z,6.16047,6.15797,6.1592199999999995
2014-08-05T11:00:00.000000Z,6.16089,6.15839,6.15964
2014-08-05T12:00:00.000000Z,6.16126,6.15876,6.16001
2014-08-05T13:00:00.000000Z,6.16205,6.15955,6.1608
2014-08-05T14:00:00.000000Z,6.16412,6.16162,6.16287
2014-08-05T15:00:00.000000Z,6.16428,6.16178,6.16303
2014-08-05T16:00:00.000000Z,6.16381,6.16131,6.16256
2014-08-05T17:00:00.000000Z,6.16482,6.16232,6.16357
2014-08-05T18:00:00.000000Z,6.16443,6.16193,6.1631800000000005
2014-08-05T20:00:00.000000Z,6.17068,6.15568,6.1631800000000005
2014-08-05T21:00:00.000000Z,6.17267,6.15767,6.16517
2014-08-06T00:00:00.000000Z,6.16812,6.15612,6.16212
2014-08-06T01:00:00.000000Z,6.16462,6.16212,6.1633700000000005
2014-08-06T02:00:00.000000Z,6.16477,6.16227,6.16352
2014-08-06T03:00:00.000000Z,6.16458,6.16208,6.16333
2014-08-06T04:00:00.000000Z,6.16464,6.16214,6.16339
2014-08-06T05:00:00.000000Z,6.16432,6.16182,6.163069999999999
2014-08-06T06:00:00.000000Z,6.164,6.1615,6.16275
2014-08-06T07:00:00.000000Z,6.16421,6.16171,6.16296
2014-08-06T08:00:00.000000Z,6.16445,6.16195,6.1632
2014-08-06T09:00:00.000000Z,6.16622,6.16372,6.16497
2014-08-06T10:00:00.000000Z,6.16719,6.16469,6.16594
2014-08-06T11:00:00.000000Z,6.16651,6.16401,6.16526
2014-08-06T12:00:00.000000Z,6.16627,6.16377,6.16502
2014-08-06T13:00:00.000000Z,6.16598,6.16348,6.1647300000000005
2014-08-06T14:00:00.000000Z,6.16484,6.16234,6.16359
2014-08-06T15:00:00.000000Z,6.16495,6.16245,6.1637
2014-08-06T16:00:00.000000Z,6.16448,6.16198,6.16323
2014-08-06T17:00:00.000000Z,6.16484,6.16234,6.16359
2014-08-06T18:00:00.000000Z,6.16485,6.16235,6.163600000000001
2014-08-06T19:00:00.000000Z,6.16453,6.16203,6.16328
2014-08-06T20:00:00.000000Z,6.17078,6.15578,6.16328
2014-08-06T21:00:00.000000Z,6.17361,6.15861,6.16611
2014-08-06T23:00:00.000000Z,6.17361,6.15861,6.16611
2014-08-07T00:00:00.000000Z,6.16783,6.15583,6.16183
2014-08-07T01:00:00.000000Z,6.1628,6.1603,6.16155
2014-08-07T02:00:00.000000Z,6.16407,6.16157,6.16282
2014-08-07T03:00:00.000000Z,6.16636,6.16386,6.16511
2014-08-07T04:00:00.000000Z,6.16639,6.16389,6.16514
2014-08-07T05:00:00.000000Z,6.16632,6.16382,6.16507
2014-08-07T06:00:00.000000Z,6.16664,6.16414,6.16539
2014-08-07T07:00:00.000000Z,6.16734,6.16484,6.1660900000000005
2014-08-07T08:00:00.000000Z,6.16868,6.16618,6.1674299999999995
2014-08-07T09:00:00.000000Z,6.16873,6.16623,6.167479999999999
2014-08-07T10:00:00.000000Z,6.16858,6.16608,6.16733
2014-08-07T11:00:00.000000Z,6.16846,6.16596,6.16721
2014-08-07T12:00:00.000000Z,6.16831,6.16581,6.167059999999999
2014-08-07T13:00:00.000000Z,6.16824,6.16574,6.16699
2014-08-07T14:00:00.000000Z,6.16863,6.16613,6.16738
2014-08-07T15:00:00.000000Z,6.16851,6.16601,6.167260000000001
2014-08-07T16:00:00.000000Z,6.16884,6.16634,6.167590000000001
2014-08-07T17:00:00.000000Z,6.1687,6.1662,6.1674500000000005
2014-08-07T18:00:00.000000Z,6.16876,6.16626,6.16751
2014-08-07T19:00:00.000000Z,6.16883,6.16633,6.16758
2014-08-07T20:00:00.000000Z,6.17508,6.16008,6.16758
2014-08-07T21:00:00.000000Z,6.17695,6.16195,6.169449999999999
2014-08-07T23:00:00.000000Z,6.17695,6.16195,6.169449999999999
2014-08-08T00:00:00.000000Z,6.17216,6.16016,6.16616
2014-08-08T01:00:00.000000Z,6.16455,6.16205,6.1633
2014-08-08T02:00:00.000000Z,6.1633,6.1608,6.16205
2014-08-08T03:00:00.000000Z,6.16185,6.15935,6.1606000000000005
2014-08-08T04:00:00.000000Z,6.16175,6.15925,6.1605
2014-08-08T05:00:00.000000Z,6.16108,6.15858,6.1598299999999995
2014-08-08T06:00:00.000000Z,6.15938,6.15688,6.15813
2014-08-08T07:00:00.000000Z,6.16037,6.15787,6.15912
2014-08-08T08:00:00.000000Z,6.15957,6.15707,6.15832
2014-08-08T09:00:00.000000Z,6.15937,6.15687,6.15812
2014-08-08T10:00:00.000000Z,6.159,6.1565,6.15775
2014-08-08T11:00:00.000000Z,6.15903,6.15653,6.15778
2014-08-08T12:00:00.000000Z,6.1586,6.1561,6.15735
2014-08-08T13:00:00.000000Z,6.15822,6.15572,6.156969999999999
2014-08-08T14:00:00.000000Z,6.15806,6.15556,6.15681
2014-08-08T15:00:00.000000Z,6.15771,6.15521,6.15646
2014-08-08T16:00:00.000000Z,6.15772,6.15522,6.1564700000000006
2014-08-08T19:00:00.000000Z,6.15775,6.15525,6.156499999999999
2014-08-08T20:00:00.000000Z,6.15775,6.15525,6.156499999999999
2014-08-10T21:00:00.000000Z,6.15775,6.15525,6.156499999999999
2014-08-10T23:00:00.000000Z,6.15775,6.15525,6.156499999999999
2014-08-11T00:00:00.000000Z,6.15897,6.15647,6.157719999999999
2014-08-11T01:00:00.000000Z,6.15527,6.15277,6.15402
2014-08-11T02:00:00.000000Z,6.15525,6.15275,6.154
2014-08-11T03:00:00.000000Z,6.15502,6.15252,6.15377
2014-08-11T04:00:00.000000Z,6.15507,6.15257,6.15382
2014-08-11T05:00:00.000000Z,6.15523,6.15273,6.153980000000001
2014-08-11T06:00:00.000000Z,6.15574,6.15324,6.15449
2014-08-11T07:00:00.000000Z,6.156,6.1535,6.15475
2014-08-11T08:00:00.000000Z,6.1563,6.1538,6.15505
2014-08-11T09:00:00.000000Z,6.15681,6.15431,6.1555599999999995
2014-08-11T10:00:00.000000Z,6.15684,6.15434,6.15559
2014-08-11T11:00:00.000000Z,6.15736,6.15486,6.15611
2014-08-11T12:00:00.000000Z,6.15693,6.15443,6.15568
2014-08-11T13:00:00.000000Z,6.15707,6.15457,6.15582
2014-08-11T14:00:00.000000Z,6.15697,6.15447,6.1557200000000005
2014-08-11T15:00:00.000000Z,6.15685,6.15435,6.1556
2014-08-11T16:00:00.000000Z,6.1568,6.1543,6.15555
2014-08-11T18:00:00.000000Z,6.15689,6.15439,6.15564
2014-08-11T19:00:00.000000Z,6.15662,6.15412,6.15537
2014-08-11T20:00:00.000000Z,6.16287,6.14787,6.15537
2014-08-11T21:00:00.000000Z,6.16375,6.14875,6.15625
2014-08-11T22:00:00.000000Z,6.16375,6.14875,6.15625
2014-08-12T00:00:00.000000Z,6.16222,6.15022,6.156219999999999
2014-08-12T01:00:00.000000Z,6.15603,6.15353,6.154780000000001
2014-08-12T02:00:00.000000Z,6.15658,6.15408,6.15533
2014-08-12T03:00:00.000000Z,6.15639,6.15389,6.155139999999999
2014-08-12T04:00:00.000000Z,6.15636,6.15386,6.1551100000000005
2014-08-12T05:00:00.000000Z,6.15664,6.15414,6.155390000000001
2014-08-12T06:00:00.000000Z,6.15701,6.15451,6.15576
2014-08-12T07:00:00.000000Z,6.15701,6.15451,6.15576
2014-08-12T08:00:00.000000Z,6.15734,6.15484,6.15609
2014-08-12T09:00:00.000000Z,6.15936,6.15686,6.158110000000001
2014-08-12T10:00:00.000000Z,6.15952,6.15702,6.15827
2014-08-12T11:00:00.000000Z,6.159,6.1565,6.15775
2014-08-12T12:00:00.000000Z,6.15928,6.15678,6.15803
2014-08-12T13:00:00.000000Z,6.15958,6.15708,6.158329999999999
2014-08-12T14:00:00.000000Z,6.15966,6.15716,6.15841
2014-08-12T15:00:00.000000Z,6.15959,6.15709,6.15834
2014-08-12T16:00:00.000000Z,6.15945,6.15695,6.1582
2014-08-12T17:00:00.000000Z,6.15872,6.15622,6.15747
2014-08-12T18:00:00.000000Z,6.15888,6.15638,6.15763
2014-08-12T19:00:00.000000Z,6.15858,6.15608,6.15733
2014-08-12T20:00:00.000000Z,6.16483,6.14983,6.15733
2014-08-12T21:00:00.000000Z,6.16405,6.14905,6.156549999999999
2014-08-12T23:00:00.000000Z,6.16405,6.14905,6.156549999999999
2014-08-13T00:00:00.000000Z,6.16457,6.15257,6.15857
2014-08-13T01:00:00.000000Z,6.15957,6.15707,6.15832
2014-08-13T02:00:00.000000Z,6.15972,6.15722,6.1584699999999994
2014-08-13T03:00:00.000000Z,6.15946,6.15696,6.15821
2014-08-13T04:00:00.000000Z,6.15946,6.15696,6.15821
2014-08-13T05:00:00.000000Z,6.15987,6.15737,6.15862
2014-08-13T06:00:00.000000Z,6.15915,6.15665,6.1579
2014-08-13T07:00:00.000000Z,6.15912,6.15662,6.15787
2014-08-13T08:00:00.000000Z,6.15816,6.15566,6.15691
2014-08-13T09:00:00.000000Z,6.1583,6.1558,6.15705
2014-08-13T10:00:00.000000Z,6.15801,6.15551,6.15676
2014-08-13T11:00:00.000000Z,6.15802,6.15552,6.15677
2014-08-13T12:00:00.000000Z,6.15627,6.15377,6.15502
2014-08-13T13:00:00.000000Z,6.15624,6.15374,6.15499
2014-08-13T14:00:00.000000Z,6.15621,6.15371,6.15496
2014-08-13T15:00:00.000000Z,6.15664,6.15414,6.155390000000001
2014-08-13T16:00:00.000000Z,6.15658,6.15408,6.15533
2014-08-13T17:00:00.000000Z,6.15659,6.15409,6.15534
2014-08-13T18:00:00.000000Z,6.15642,6.15392,6.15517
2014-08-13T19:00:00.000000Z,6.15658,6.15408,6.15533
2014-08-13T20:00:00.000000Z,6.16283,6.14783,6.155329999999999
2014-08-13T21:00:00.000000Z,6.16369,6.14869,6.1561900000000005
2014-08-14T00:00:00.000000Z,6.1607,6.1487,6.1547
2014-08-14T01:00:00.000000Z,6.15546,6.15296,6.15421
2014-08-14T02:00:00.000000Z,6.15456,6.15206,6.153309999999999
2014-08-14T03:00:00.000000Z,6.15367,6.15117,6.152419999999999
2014-08-14T04:00:00.000000Z,6.15377,6.15127,6.15252
2014-08-14T05:00:00.000000Z,6.15365,6.15115,6.1524
2014-08-14T06:00:00.000000Z,6.15381,6.15131,6.152559999999999
2014-08-14T07:00:00.000000Z,6.15358,6.15108,6.15233
2014-08-14T08:00:00.000000Z,6.15303,6.15053,6.1517800000000005
2014-08-14T09:00:00.000000Z,6.15274,6.15024,6.15149
2014-08-14T10:00:00.000000Z,6.15301,6.15051,6.1517599999999995
2014-08-14T11:00:00.000000Z,6.15292,6.15042,6.15167
2014-08-14T12:00:00.000000Z,6.15321,6.15071,6.15196
2014-08-14T13:00:00.000000Z,6.15274,6.15024,6.15149
2014-08-14T14:00:00.000000Z,6.15275,6.15025,6.1515
2014-08-14T15:00:00.000000Z,6.15269,6.15019,6.15144
2014-08-14T16:00:00.000000Z,6.15276,6.15026,6.15151
2014-08-14T17:00:00.000000Z,6.15271,6.15021,6.15146
2014-08-14T19:00:00.000000Z,6.15282,6.15032,6.1515699999999995
2014-08-14T20:00:00.000000Z,6.15907,6.14407,6.1515699999999995
2014-08-14T21:00:00.000000Z,6.15799,6.14299,6.15049
2014-08-14T22:00:00.000000Z,6.15799,6.14299,6.15049
2014-08-15T00:00:00.000000Z,6.17076,6.15876,6.164759999999999
2014-08-15T01:00:00.000000Z,6.1519,6.1494,6.150650000000001
2014-08-15T02:00:00.000000Z,6.15219,6.14969,6.15094
2014-08-15T03:00:00.000000Z,6.15204,6.14954,6.150790000000001
2014-08-15T04:00:00.000000Z,6.152,6.1495,6.15075
2014-08-15T05:00:00.000000Z,6.15172,6.14922,6.15047
2014-08-15T06:00:00.000000Z,6.15254,6.15004,6.1512899999999995
2014-08-15T07:00:00.000000Z,6.1522,6.1497,6.15095
2014-08-15T08:00:00.000000Z,6.15231,6.14981,6.15106
2014-08-15T09:00:00.000000Z,6.15162,6.14912,6.150370000000001
2014-08-15T10:00:00.000000Z,6.15117,6.14867,6.14992
2014-08-15T11:00:00.000000Z,6.15127,6.14877,6.15002
2014-08-15T12:00:00.000000Z,6.1513,6.1488,6.15005
2014-08-15T13:00:00.000000Z,6.15133,6.14883,6.15008
2014-08-15T14:00:00.000000Z,6.15188,6.14938,6.15063
2014-08-15T15:00:00.000000Z,6.15178,6.14928,6.15053
2014-08-15T16:00:00.000000Z,6.15213,6.14963,6.15088
2014-08-15T17:00:00.000000Z,6.15177,6.14927,6.15052
2014-08-15T19:00:00.000000Z,6.15184,6.14934,6.150589999999999
2014-08-15T20:00:00.000000Z,6.15184,6.14934,6.150589999999999
2014-08-17T21:00:00.000000Z,6.15184,6.14934,6.150589999999999
2014-08-18T00:00:00.000000Z,6.15114,6.14864,6.14989
2014-08-18T01:00:00.000000Z,6.15022,6.14772,6.14897
2014-08-18T02:00:00.000000Z,6.14991,6.14741,6.14866
2014-08-18T03:00:00.000000Z,6.14977,6.14727,6.1485199999999995
2014-08-18T04:00:00.000000Z,6.14982,6.14732,6.148569999999999
2014-08-18T05:00:00.000000Z,6.14983,6.14733,6.14858
2014-08-18T06:00:00.000000Z,6.14979,6.14729,6.148540000000001
2014-08-18T07:00:00.000000Z,6.14978,6.14728,6.14853
2014-08-18T08:00:00.000000Z,6.14925,6.14675,6.148
2014-08-18T09:00:00.000000Z,6.14865,6.14615,6.147399999999999
2014-08-18T10:00:00.000000Z,6.14877,6.14627,6.14752
2014-08-18T11:00:00.000000Z,6.14909,6.14659,6.14784
2014-08-18T12:00:00.000000Z,6.14899,6.14649,6.147740000000001
2014-08-18T13:00:00.000000Z,6.14885,6.14635,6.147600000000001
2014-08-18T14:00:00.000000Z,6.14922,6.14672,6.14797
2014-08-18T15:00:00.000000Z,6.14917,6.14667,6.14792
2014-08-18T16:00:00.000000Z,6.14918,6.14668,6.147930000000001
2014-08-18T17:00:00.000000Z,6.14918,6.14668,6.147930000000001
2014-08-18T18:00:00.000000Z,6.14919,6.14669,6.14794
2014-08-18T20:00:00.000000Z,6.15544,6.14044,6.14794
2014-08-18T21:00:00.000000Z,6.14469,6.12969,6.13719
2014-08-18T23:00:00.000000Z,6.14469,6.12969,6.13719
2014-08-19T00:00:00.000000Z,6.14319,6.13119,6.13719
2014-08-19T01:00:00.000000Z,6.14901,6.14651,6.14776
2014-08-19T02:00:00.000000Z,6.15064,6.14814,6.14939
2014-08-19T03:00:00.000000Z,6.15047,6.14797,6.14922
2014-08-19T04:00:00.000000Z,6.15022,6.14772,6.14897
2014-08-19T05:00:00.000000Z,6.15028,6.14778,6.14903
2014-08-19T06:00:00.000000Z,6.15129,6.14879,6.150040000000001
2014-08-19T07:00:00.000000Z,6.15341,6.15091,6.15216
2014-08-19T08:00:00.000000Z,6.15384,6.15134,6.15259
2014-08-19T09:00:00.000000Z,6.15508,6.15258,6.15383
2014-08-19T10:00:00.000000Z,6.15558,6.15308,6.15433
2014-08-19T11:00:00.000000Z,6.1548,6.1523,6.15355
2014-08-19T12:00:00.000000Z,6.15447,6.15197,6.15322
2014-08-19T13:00:00.000000Z,6.15518,6.15268,6.15393
2014-08-19T14:00:00.000000Z,6.15573,6.15323,6.1544799999999995
2014-08-19T15:00:00.000000Z,6.15625,6.15375,6.154999999999999
2014-08-19T16:00:00.000000Z,6.15607,6.15357,6.15482
2014-08-19T17:00:00.000000Z,6.1562,6.1537,6.1549499999999995
2014-08-19T19:00:00.000000Z,6.15622,6.15372,6.1549700000000005
2014-08-19T20:00:00.000000Z,6.16247,6.14747,6.1549700000000005
2014-08-19T21:00:00.000000Z,6.14758,6.13258,6.140079999999999
2014-08-20T00:00:00.000000Z,6.14858,6.13158,6.140079999999999
2014-08-20T01:00:00.000000Z,6.15662,6.15412,6.15537
2014-08-20T02:00:00.000000Z,6.15686,6.15436,6.155609999999999
2014-08-20T03:00:00.000000Z,6.15764,6.15514,6.15639
2014-08-20T04:00:00.000000Z,6.15757,6.15507,6.15632
2014-08-20T05:00:00.000000Z,6.15716,6.15466,6.15591
2014-08-20T06:00:00.000000Z,6.15854,6.15604,6.15729
2014-08-20T07:00:00.000000Z,6.15816,6.15566,6.15691
2014-08-20T08:00:00.000000Z,6.1581,6.1556,6.15685
2014-08-20T09:00:00.000000Z,6.15805,6.15555,6.1568000000000005
2014-08-20T10:00:00.000000Z,6.15826,6.15576,6.15701
2014-08-20T11:00:00.000000Z,6.15898,6.15648,6.15773
2014-08-20T12:00:00.000000Z,6.15947,6.15697,6.15822
2014-08-20T13:00:00.000000Z,6.15951,6.15701,6.15826
2014-08-20T14:00:00.000000Z,6.15955,6.15705,6.1583000000000006
2014-08-20T15:00:00.000000Z,6.15897,6.15647,6.157719999999999
2014-08-20T16:00:00.000000Z,6.15869,6.15619,6.157439999999999
2014-08-20T17:00:00.000000Z,6.15869,6.15619,6.157439999999999
2014-08-20T18:00:00.000000Z,6.15973,6.15723,6.15848
2014-08-20T19:00:00.000000Z,6.16012,6.15762,6.15887
2014-08-20T20:00:00.000000Z,6.16637,6.15137,6.15887
2014-08-20T23:00:00.000000Z,6.16637,6.15137,6.15887
2014-08-21T00:00:00.000000Z,6.16334,6.15134,6.15734
2014-08-21T01:00:00.000000Z,6.16325,6.16075,6.162
2014-08-21T02:00:00.000000Z,6.16379,6.16129,6.16254
2014-08-21T03:00:00.000000Z,6.16511,6.16261,6.16386
2014-08-21T04:00:00.000000Z,6.16514,6.16264,6.16389
2014-08-21T05:00:00.000000Z,6.16542,6.16292,6.16417
2014-08-21T06:00:00.000000Z,6.16464,6.16214,6.16339
2014-08-21T07:00:00.000000Z,6.16488,6.16238,6.1636299999999995
2014-08-21T08:00:00.000000Z,6.16562,6.16312,6.16437
2014-08-21T09:00:00.000000Z,6.16544,6.16294,6.16419
2014-08-21T10:00:00.000000Z,6.16558,6.16308,6.16433
2014-08-21T11:00:00.000000Z,6.16576,6.16326,6.16451
2014-08-21T12:00:00.000000Z,6.16542,6.16292,6.16417
2014-08-21T13:00:00.000000Z,6.16421,6.16171,6.16296
2014-08-21T14:00:00.000000Z,6.16359,6.16109,6.16234
2014-08-21T15:00:00.000000Z,6.16307,6.16057,6.1618200000000005
2014-08-21T16:00:00.000000Z,6.16342,6.16092,6.16217
2014-08-21T17:00:00.000000Z,6.16392,6.16142,6.16267
2014-08-21T18:00:00.000000Z,6.16381,6.16131,6.16256
2014-08-21T19:00:00.000000Z,6.16382,6.16132,6.1625700000000005
2014-08-21T20:00:00.000000Z,6.17007,6.15507,6.1625700000000005
2014-08-21T21:00:00.000000Z,6.16195,6.14695,6.154450000000001
2014-08-22T00:00:00.000000Z,6.16045,6.14845,6.154450000000001
2014-08-22T01:00:00.000000Z,6.16592,6.16342,6.16467
2014-08-22T02:00:00.000000Z,6.16353,6.16103,6.16228
2014-08-22T03:00:00.000000Z,6.1637,6.1612,6.16245
2014-08-22T04:00:00.000000Z,6.16378,6.16128,6.16253
2014-08-22T06:00:00.000000Z,6.16175,6.15925,6.1605
2014-08-22T07:00:00.000000Z,6.16211,6.15961,6.16086
2014-08-22T08:00:00.000000Z,6.16201,6.15951,6.16076
2014-08-22T09:00:00.000000Z,6.16274,6.16024,6.161490000000001
2014-08-22T10:00:00.000000Z,6.16406,6.16156,6.16281
2014-08-22T11:00:00.000000Z,6.16416,6.16166,6.16291
2014-08-22T12:00:00.000000Z,6.16403,6.16153,6.16278
2014-08-22T13:00:00.000000Z,6.16377,6.16127,6.162520000000001
2014-08-22T14:00:00.000000Z,6.16568,6.16168,6.163679999999999
2014-08-22T15:00:00.000000Z,6.16617,6.16217,6.16417
2014-08-22T16:00:00.000000Z,6.16628,6.16228,6.16428
2014-08-22T17:00:00.000000Z,6.16566,6.16166,6.16366
2014-08-22T18:00:00.000000Z,6.16349,6.15949,6.161490000000001
2014-08-22T19:00:00.000000Z,6.16349,6.15949,6.161490000000001
2014-08-22T20:00:00.000000Z,6.16349,6.15949,6.161490000000001
2014-08-24T21:00:00.000000Z,6.16899,6.15399,6.161490000000001
2014-08-24T23:00:00.000000Z,6.16899,6.15399,6.161490000000001
2014-08-25T00:00:00.000000Z,6.16848,6.15648,6.16248
2014-08-25T01:00:00.000000Z,6.16514,6.16264,6.16389
2014-08-25T02:00:00.000000Z,6.16516,6.16266,6.16391
2014-08-25T03:00:00.000000Z,6.16507,6.16257,6.163819999999999
2014-08-25T04:00:00.000000Z,6.16444,6.16194,6.16319
2014-08-25T05:00:00.000000Z,6.16464,6.16214,6.16339
2014-08-25T06:00:00.000000Z,6.16474,6.16224,6.1634899999999995
2014-08-25T07:00:00.000000Z,6.16438,6.16188,6.163130000000001
2014-08-25T08:00:00.000000Z,6.1645,6.162,6.16325
2014-08-25T09:00:00.000000Z,6.1645,6.162,6.16325
2014-08-25T10:00:00.000000Z,6.16467,6.16217,6.16342
2014-08-25T11:00:00.000000Z,6.16505,6.16255,6.1638
2014-08-25T12:00:00.000000Z,6.1649,6.1624,6.1636500000000005
2014-08-25T13:00:00.000000Z,6.16492,6.16242,6.16367
2014-08-25T14:00:00.000000Z,6.16456,6.16206,6.16331
2014-08-25T15:00:00.000000Z,6.16432,6.16182,6.163069999999999
2014-08-25T16:00:00.000000Z,6.16429,6.16179,6.1630400000000005
2014-08-25T17:00:00.000000Z,6.16437,6.16187,6.16312
2014-08-25T18:00:00.000000Z,6.16412,6.16162,6.16287
2014-08-25T19:00:00.000000Z,6.16409,6.16159,6.16284
2014-08-25T20:00:00.000000Z,6.17034,6.15534,6.16284
2014-08-25T21:00:00.000000Z,6.16962,6.15462,6.16212
2014-08-26T00:00:00.000000Z,6.16961,6.15761,6.16361
2014-08-26T01:00:00.000000Z,6.16411,6.16161,6.16286
2014-08-26T02:00:00.000000Z,6.16409,6.16159,6.16284
2014-08-26T03:00:00.000000Z,6.16401,6.16151,6.1627600000000005
2014-08-26T04:00:00.000000Z,6.16402,6.16152,6.16277
2014-08-26T05:00:00.000000Z,6.16416,6.16166,6.16291
2014-08-26T06:00:00.000000Z,6.16333,6.16083,6.16208
2014-08-26T07:00:00.000000Z,6.16327,6.16077,6.16202
2014-08-26T08:00:00.000000Z,6.16325,6.16075,6.162
2014-08-26T09:00:00.000000Z,6.16332,6.16082,6.16207
2014-08-26T10:00:00.000000Z,6.16318,6.16068,6.16193
2014-08-26T11:00:00.000000Z,6.16338,6.16088,6.162129999999999
2014-08-26T12:00:00.000000Z,6.16339,6.16089,6.16214
2014-08-26T13:00:00.000000Z,6.16296,6.16046,6.161709999999999
2014-08-26T14:00:00.000000Z,6.16322,6.16072,6.16197
2014-08-26T15:00:00.000000Z,6.16338,6.16088,6.162129999999999
2014-08-26T16:00:00.000000Z,6.1631,6.1606,6.161849999999999
2014-08-26T17:00:00.000000Z,6.16389,6.16139,6.16264
2014-08-26T18:00:00.000000Z,6.16418,6.16168,6.162929999999999
2014-08-26T19:00:00.000000Z,6.1639,6.1614,6.16265
2014-08-26T20:00:00.000000Z,6.17015,6.15515,6.162649999999999
2014-08-26T21:00:00.000000Z,6.16862,6.15362,6.16112
2014-08-26T23:00:00.000000Z,6.16862,6.15362,6.16112
2014-08-27T00:00:00.000000Z,6.16792,6.15592,6.16192
2014-08-27T01:00:00.000000Z,6.16296,6.16046,6.161709999999999
2014-08-27T02:00:00.000000Z,6.1634,6.1609,6.1621500000000005
2014-08-27T03:00:00.000000Z,6.16355,6.16105,6.1623
2014-08-27T04:00:00.000000Z,6.16369,6.16119,6.16244
2014-08-27T05:00:00.000000Z,6.16393,6.16143,6.16268
2014-08-27T06:00:00.000000Z,6.16326,6.16076,6.16201
2014-08-27T07:00:00.000000Z,6.16327,6.16077,6.16202
2014-08-27T08:00:00.000000Z,6.16286,6.16036,6.16161
2014-08-27T09:00:00.000000Z,6.16233,6.15983,6.16108
2014-08-27T10:00:00.000000Z,6.16249,6.15999,6.161239999999999
2014-08-27T11:00:00.000000Z,6.16217,6.15967,6.16092
2014-08-27T12:00:00.000000Z,6.16199,6.15949,6.1607400000000005
2014-08-27T13:00:00.000000Z,6.16302,6.16052,6.161770000000001
2014-08-27T14:00:00.000000Z,6.16243,6.15993,6.16118
2014-08-27T15:00:00.000000Z,6.16252,6.16002,6.16127
2014-08-27T16:00:00.000000Z,6.16248,6.15998,6.16123
2014-08-27T17:00:00.000000Z,6.1625,6.16,6.16125
2014-08-27T18:00:00.000000Z,6.1624,6.1599,6.16115
2014-08-27T19:00:00.000000Z,6.16239,6.15989,6.16114
2014-08-27T20:00:00.000000Z,6.16864,6.15364,6.16114
2014-08-27T21:00:00.000000Z,6.16916,6.15416,6.1616599999999995
2014-08-27T23:00:00.000000Z,6.16916,6.15416,6.1616599999999995
2014-08-28T00:00:00.000000Z,6.16657,6.15457,6.16057
2014-08-28T01:00:00.000000Z,6.16185,6.15935,6.1606000000000005
2014-08-28T02:00:00.000000Z,6.16102,6.15852,6.15977
2014-08-28T03:00:00.000000Z,6.16088,6.15838,6.15963
2014-08-28T04:00:00.000000Z,6.1609,6.1584,6.15965
2014-08-28T05:00:00.000000Z,6.1608,6.1583,6.159549999999999
2014-08-28T06:00:00.000000Z,6.16124,6.15874,6.1599900000000005
2014-08-28T07:00:00.000000Z,6.16211,6.15961,6.16086
2014-08-28T08:00:00.000000Z,6.16196,6.15946,6.16071
2014-08-28T09:00:00.000000Z,6.16189,6.15939,6.16064
2014-08-28T10:00:00.000000Z,6.16245,6.15995,6.1612
2014-08-28T11:00:00.000000Z,6.16276,6.16026,6.16151
2014-08-28T12:00:00.000000Z,6.16264,6.16014,6.16139
2014-08-28T13:00:00.000000Z,6.16373,6.16123,6.16248
2014-08-28T14:00:00.000000Z,6.16414,6.16164,6.16289
